species_code,scientific_name,recording_id,safe_id,focal_channel,channel_scores,species_score,birdnet_conf,bout_snr,bout_ndsi,bout_quality,rank_score,bout_idx,bout_onset,bout_offset,bout_duration,n_notes,total_note_dur,silence_ratio,notes_json,method
azwmag2,Cyanopica cyanus,xc:762197,xc_762197,0,"[0.97876, 0.0, 0.0, 0.0]",0.9788,0.9788,29.78,0.9967,0.9957,0.97459,14,25.22,26.3,1.08,2,0.75,0.3056,"[[25.22, 25.66], [25.99, 26.3]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:793920,xc_793920,0,"[0.984444, 0.0, 0.0, 0.0]",0.9844,0.9844,25.09,0.9933,0.986,0.970598,0,0.02,0.3,0.28,1,0.28,0.0,"[[0.02, 0.3]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:878091,xc_878091,0,"[0.996397, 0.666685, 0.005594, 0.050532]",0.9964,0.9964,23.96,0.9711,0.9708,0.96731,1,0.68,3.18,2.5,5,1.57,0.372,"[[0.68, 0.9], [1.13, 1.35], [1.53, 1.6], [1.83, 2.04], [2.33, 3.18]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1027016,xc_1027016,0,"[0.995844, 0.118023, 0.187479, 0.988074]",0.9958,0.9958,22.5,0.9826,0.9686,0.964493,33,72.53,73.33,0.8,1,0.8,0.0,"[[72.53, 73.33]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:464622,xc_464622,1,"[0.997503, 0.999552, 0.957814, 0.992837]",0.9996,0.9996,21.11,0.993,0.9622,0.961806,22,59.44,62.42,2.98,3,2.68,0.1007,"[[59.44, 59.8], [59.85, 61.7], [61.95, 62.42]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:464622,xc_464622,1,"[0.997503, 0.999552, 0.957814, 0.992837]",0.9996,0.9996,22.06,0.9721,0.9603,0.959885,20,53.94,55.7,1.76,4,1.54,0.125,"[[53.94, 54.76], [54.84, 54.89], [54.96, 55.5], [55.57, 55.7]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:162704,xc_162704,0,"[0.983255, 0.005254, 0.0, 0.12877]",0.9833,0.9833,28.9,0.9572,0.9752,0.958937,2,3.87,5.36,1.49,3,1.07,0.2819,"[[3.87, 4.33], [4.64, 4.88], [4.99, 5.36]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:411910,xc_411910,0,"[0.996788, 0.0, 0.0, 0.0]",0.9968,0.9968,27.53,0.9329,0.9615,0.958385,9,21.86,23.32,1.46,4,0.89,0.3904,"[[21.86, 22.15], [22.5, 22.83], [22.99, 23.22], [23.28, 23.32]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:818112,xc_818112,0,"[0.981611, 0.078595, 0.0, 0.845593]",0.9816,0.9816,22.17,0.9966,0.973,0.955144,1,4.75,5.51,0.76,3,0.64,0.1579,"[[4.75, 5.31], [5.37, 5.41], [5.47, 5.51]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:698713,xc_698713,0,"[0.999584, 0.0, 0.0, 0.019766]",0.9996,0.9996,20.05,0.9728,0.9403,0.939883,0,0.84,8.2,7.36,11,5.4,0.2663,"[[0.84, 0.89], [0.95, 1.0], [1.2, 1.5], [1.66, 1.73], [1.94, 5.56], [5.83, 5.87], [6.05, 6.15], [6.52, 7.28], [7.35, 7.47], [7.58, 7.77], [8.1, 8.2]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:841273,xc_841273,3,"[0.176017, 0.056312, 0.283665, 0.973829]",0.9738,0.9738,24.29,0.94,0.9568,0.931772,28,74.88,79.5,4.62,7,3.44,0.2554,"[[74.88, 74.94], [75.21, 75.44], [75.57, 76.43], [76.53, 77.22], [77.51, 77.7], [77.97, 78.13], [78.25, 79.5]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:175812,xc_175812,0,"[0.997498, 0.050796, 0.012118, 0.039024]",0.9975,0.9975,19.67,0.9703,0.9338,0.931462,0,0.22,1.84,1.62,4,1.23,0.2407,"[[0.22, 1.23], [1.38, 1.44], [1.54, 1.64], [1.78, 1.84]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820037,xc_820037,0,"[0.973905, 0.185544, 0.917589, 0.771271]",0.9739,0.9739,37.58,0.912,0.9557,0.930799,11,24.11,26.07,1.96,6,1.09,0.4439,"[[24.11, 24.43], [24.58, 25.13], [25.25, 25.32], [25.43, 25.49], [25.63, 25.67], [26.02, 26.07]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1027016,xc_1027016,0,"[0.995844, 0.118023, 0.187479, 0.988074]",0.9958,0.9958,19.7,0.9677,0.933,0.929067,26,49.06,51.29,2.23,1,2.23,0.0,"[[49.06, 51.29]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:995845,xc_995845,1,"[0.851625, 0.957675, 0.830889, 0.891955]",0.9577,0.9577,22.39,0.9851,0.969,0.928019,28,79.09,80.53,1.44,3,1.05,0.2708,"[[79.09, 79.21], [79.34, 79.98], [80.24, 80.53]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:737397,xc_737397,0,"[0.952279, 0.049215, 0.367829, 0.086341]",0.9523,0.9523,22.26,0.9961,0.9735,0.927065,22,35.96,36.56,0.6,2,0.53,0.1167,"[[35.96, 36.0], [36.07, 36.56]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:737396,xc_737396,0,"[0.952279, 0.049215, 0.367829, 0.086341]",0.9523,0.9523,22.26,0.9961,0.9735,0.927065,22,35.96,36.56,0.6,2,0.53,0.1167,"[[35.96, 36.0], [36.07, 36.56]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:762197,xc_762197,0,"[0.97876, 0.0, 0.0, 0.0]",0.9788,0.9788,19.6,0.9989,0.9463,0.926279,8,17.95,18.8,0.85,2,0.68,0.2,"[[17.95, 18.16], [18.33, 18.8]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:724422,xc_724422,1,"[0.0, 0.933868, 0.0, 0.0]",0.9339,0.9339,27.3,0.9917,0.9903,0.924846,0,0.02,1.61,1.59,3,1.03,0.3522,"[[0.02, 0.19], [0.54, 0.62], [0.83, 1.61]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:794951,xc_794951,1,"[0.043136, 0.996976, 0.0, 0.101429]",0.997,0.997,18.71,0.99,0.927,0.924211,2,6.96,9.17,2.21,4,1.53,0.3077,"[[6.96, 7.02], [7.29, 7.42], [7.68, 7.71], [7.86, 9.17]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:995845,xc_995845,1,"[0.851625, 0.957675, 0.830889, 0.891955]",0.9577,0.9577,21.5,0.9875,0.9632,0.922448,21,58.86,60.44,1.58,5,0.66,0.5823,"[[58.86, 59.04], [59.28, 59.4], [59.71, 59.79], [59.89, 59.92], [60.19, 60.44]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:194685,xc_194685,0,"[0.995042, 0.0, 0.012198, 0.0]",0.995,0.995,18.82,0.9857,0.9271,0.922445,2,4.48,7.67,3.19,5,2.4,0.2476,"[[4.48, 4.58], [4.88, 6.25], [6.64, 7.24], [7.29, 7.46], [7.51, 7.67]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820039,xc_820039,0,"[0.933671, 0.492929, 0.0, 0.0]",0.9337,0.9337,34.54,0.969,0.9839,0.918647,26,37.52,39.61,2.09,4,1.71,0.1818,"[[37.52, 38.68], [38.74, 39.14], [39.24, 39.31], [39.53, 39.61]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820037,xc_820037,0,"[0.973905, 0.185544, 0.917589, 0.771271]",0.9739,0.9739,37.11,0.8786,0.939,0.914528,12,27.09,29.22,2.13,8,0.92,0.5681,"[[27.09, 27.44], [27.63, 27.67], [27.98, 28.01], [28.3, 28.34], [28.52, 28.63], [28.74, 28.87], [28.94, 29.09], [29.15, 29.22]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1027016,xc_1027016,0,"[0.995844, 0.118023, 0.187479, 0.988074]",0.9958,0.9958,18.14,0.9962,0.9183,0.914424,29,58.7,61.14,2.44,1,2.44,0.0,"[[58.7, 61.14]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820037,xc_820037,0,"[0.973905, 0.185544, 0.917589, 0.771271]",0.9739,0.9739,34.75,0.8687,0.9338,0.909409,9,17.42,22.92,5.5,12,3.76,0.3164,"[[17.42, 17.54], [17.68, 18.02], [18.1, 18.15], [18.23, 18.42], [18.67, 18.75], [19.07, 19.53], [19.64, 20.54], [20.69, 21.44], [21.59, 21.85], [21.91, 21.95], [22.29, 22.72], [22.78, 22.92]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:465141,xc_465141,0,"[0.991435, 0.0, 0.0, 0.00662]",0.9914,0.9914,17.84,0.9991,0.9127,0.904888,0,0.03,0.4,0.37,1,0.37,0.0,"[[0.03, 0.4]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:724422,xc_724422,1,"[0.0, 0.933868, 0.0, 0.0]",0.9339,0.9339,21.61,0.99,0.9654,0.901556,1,2.59,4.78,2.19,5,1.02,0.5342,"[[2.59, 2.72], [3.04, 3.07], [3.22, 3.27], [3.6, 4.37], [4.74, 4.78]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:162704,xc_162704,0,"[0.983255, 0.005254, 0.0, 0.12877]",0.9833,0.9833,21.34,0.8906,0.9148,0.899497,0,0.26,0.83,0.57,1,0.57,0.0,"[[0.26, 0.83]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:162704,xc_162704,0,"[0.983255, 0.005254, 0.0, 0.12877]",0.9833,0.9833,19.56,0.933,0.9146,0.899295,1,1.32,3.43,2.11,4,1.5,0.2891,"[[1.32, 2.0], [2.31, 2.78], [2.85, 3.15], [3.38, 3.43]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:793920,xc_793920,0,"[0.984444, 0.0, 0.0, 0.0]",0.9844,0.9844,17.78,0.9961,0.9098,0.895595,4,8.86,9.57,0.71,1,0.71,0.0,"[[8.86, 9.57]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:818112,xc_818112,0,"[0.981611, 0.078595, 0.0, 0.845593]",0.9816,0.9816,17.82,0.9934,0.9097,0.892959,12,22.31,23.06,0.75,2,0.66,0.12,"[[22.31, 22.7], [22.79, 23.06]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1016672,xc_1016672,1,"[0.353163, 0.887997, 0.017708, 0.005162]",0.888,0.888,30.24,0.9997,0.9976,0.885847,6,14.52,15.51,0.99,2,0.69,0.303,"[[14.52, 14.86], [15.16, 15.51]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:911230,xc_911230,1,"[0.996531, 0.895787, 0.977357, 0.994438]",0.8958,0.9965,24.44,0.9977,0.9859,0.883172,4,12.69,14.88,2.19,6,1.45,0.3379,"[[12.69, 12.73], [13.07, 13.25], [13.3, 13.58], [13.68, 13.73], [13.91, 14.05], [14.12, 14.88]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820037,xc_820037,0,"[0.973905, 0.185544, 0.917589, 0.771271]",0.9739,0.9739,29.33,0.8152,0.9048,0.881222,14,30.31,35.84,5.53,9,4.17,0.2459,"[[30.31, 30.64], [30.78, 31.39], [31.59, 31.77], [31.94, 32.26], [32.32, 33.08], [33.19, 33.63], [33.74, 34.96], [35.29, 35.57], [35.81, 35.84]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820039,xc_820039,0,"[0.933671, 0.492929, 0.0, 0.0]",0.9337,0.9337,32.76,0.8883,0.9431,0.88059,0,0.25,5.06,4.81,12,2.96,0.3846,"[[0.25, 1.11], [1.35, 1.39], [1.49, 1.66], [1.9, 2.05], [2.19, 2.24], [2.32, 2.71], [2.77, 3.07], [3.29, 3.44], [3.66, 3.96], [4.25, 4.39], [4.45, 4.62], [4.82, 5.06]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:762197,xc_762197,0,"[0.97876, 0.0, 0.0, 0.0]",0.9788,0.9788,17.21,0.9993,0.8965,0.877471,18,30.94,31.44,0.5,1,0.5,0.0,"[[30.94, 31.44]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820039,xc_820039,0,"[0.933671, 0.492929, 0.0, 0.0]",0.9337,0.9337,30.71,0.8828,0.9395,0.877204,2,6.27,8.13,1.86,4,1.53,0.1774,"[[6.27, 6.53], [6.69, 7.5], [7.61, 7.78], [7.84, 8.13]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:820037,xc_820037,0,"[0.973905, 0.185544, 0.917589, 0.771271]",0.9739,0.9739,26.92,0.8092,0.899,0.875536,28,53.04,55.4,2.36,7,1.29,0.4534,"[[53.04, 53.08], [53.19, 53.39], [53.62, 53.91], [53.97, 54.06], [54.23, 54.34], [54.63, 54.91], [55.12, 55.4]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1016672,xc_1016672,1,"[0.353163, 0.887997, 0.017708, 0.005162]",0.888,0.888,24.15,0.9996,0.9856,0.875252,5,12.78,14.0,1.22,3,0.92,0.2459,"[[12.78, 12.98], [13.22, 13.6], [13.66, 14.0]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:737396,xc_737396,0,"[0.952279, 0.049215, 0.367829, 0.086341]",0.9523,0.9523,17.93,0.9941,0.9124,0.8689,10,15.44,16.32,0.88,2,0.58,0.3409,"[[15.44, 15.95], [16.25, 16.32]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:737397,xc_737397,0,"[0.952279, 0.049215, 0.367829, 0.086341]",0.9523,0.9523,17.93,0.9941,0.9124,0.8689,10,15.44,16.32,0.88,2,0.58,0.3409,"[[15.44, 15.95], [16.25, 16.32]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:175812,xc_175812,0,"[0.997498, 0.050796, 0.012118, 0.039024]",0.9975,0.9975,16.48,0.9867,0.869,0.86685,7,15.29,20.63,5.34,8,4.5,0.1573,"[[15.29, 18.79], [18.92, 19.03], [19.15, 19.31], [19.41, 19.56], [19.7, 19.84], [19.97, 20.13], [20.22, 20.38], [20.51, 20.63]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:911228,xc_911228,0,"[0.997592, 0.970643, 0.614384, 0.954703]",0.9976,0.9976,16.33,0.9941,0.8674,0.865291,9,20.92,22.6,1.68,4,1.08,0.3571,"[[20.92, 21.13], [21.25, 21.49], [21.78, 22.3], [22.49, 22.6]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:780149,xc_780149,0,"[0.97547, 0.204749, 0.028998, 0.0105]",0.9755,0.9755,17.32,0.9647,0.884,0.862364,0,3.07,7.71,4.64,8,4.0,0.1379,"[[3.07, 5.86], [5.97, 6.03], [6.12, 6.2], [6.3, 6.36], [6.45, 6.53], [6.64, 6.87], [6.92, 7.56], [7.65, 7.71]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1015938,xc_1015938,0,"[0.998169, 0.622212, 0.13326, 0.130966]",0.9982,0.9982,16.37,0.9818,0.8633,0.86177,0,0.03,4.68,4.65,8,3.42,0.2645,"[[0.03, 0.16], [0.39, 1.0], [1.15, 1.59], [1.68, 2.61], [3.0, 3.32], [3.49, 3.54], [3.59, 3.85], [4.0, 4.68]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:841273,xc_841273,3,"[0.176017, 0.056312, 0.283665, 0.973829]",0.9738,0.9738,17.68,0.9442,0.8838,0.860649,52,137.8,141.41,3.61,5,3.08,0.1468,"[[137.8, 137.95], [138.17, 138.45], [138.51, 140.2], [140.36, 140.52], [140.61, 141.41]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1016672,xc_1016672,1,"[0.353163, 0.887997, 0.017708, 0.005162]",0.888,0.888,21.32,0.9997,0.9675,0.859129,0,0.02,1.47,1.45,4,0.97,0.331,"[[0.02, 0.08], [0.21, 0.6], [0.82, 0.87], [1.0, 1.47]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:449698,xc_449698,1,"[0.272426, 0.898066, 0.111832, 0.054263]",0.8981,0.8981,31.02,0.9165,0.9565,0.85905,7,11.37,16.59,5.22,11,3.27,0.3736,"[[11.37, 11.45], [11.55, 11.61], [11.73, 11.8], [12.09, 12.14], [12.49, 12.65], [13.0, 13.03], [13.21, 13.42], [13.57, 14.05], [14.1, 14.2], [14.26, 14.74], [15.04, 16.59]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:483669,xc_483669,0,"[0.998148, 0.030496, 0.072028, 0.03422]",0.9981,0.9981,16.55,0.9564,0.8579,0.856255,15,27.89,33.21,5.32,11,3.34,0.3722,"[[27.89, 28.11], [28.23, 28.49], [28.54, 28.83], [29.13, 29.77], [29.85, 29.98], [30.06, 30.23], [30.54, 30.69], [31.09, 31.47], [31.63, 32.32], [32.54, 32.78], [33.04, 33.21]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1027016,xc_1027016,0,"[0.995844, 0.118023, 0.187479, 0.988074]",0.9958,0.9958,16.18,0.9839,0.8578,0.854156,35,76.8,80.84,4.04,1,4.04,0.0,"[[76.8, 80.84]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:911230,xc_911230,1,"[0.996531, 0.895787, 0.977357, 0.994438]",0.8958,0.9965,20.17,0.9915,0.9507,0.851672,45,79.19,82.2,3.01,10,1.49,0.505,"[[79.19, 79.45], [79.72, 79.86], [80.05, 80.08], [80.14, 80.4], [80.58, 80.63], [80.68, 81.05], [81.1, 81.16], [81.51, 81.63], [81.9, 82.0], [82.1, 82.2]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:339411,xc_339411,0,"[0.963942, 0.010629, 0.0, 0.046093]",0.9639,0.9639,25.68,0.7774,0.8807,0.848918,11,20.33,21.1,0.77,2,0.48,0.3766,"[[20.33, 20.75], [21.04, 21.1]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:449698,xc_449698,1,"[0.272426, 0.898066, 0.111832, 0.054263]",0.8981,0.8981,24.87,0.9113,0.9448,0.848483,10,27.93,29.61,1.68,4,1.19,0.2917,"[[27.93, 28.02], [28.08, 28.95], [29.31, 29.35], [29.42, 29.61]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:449698,xc_449698,1,"[0.272426, 0.898066, 0.111832, 0.054263]",0.8981,0.8981,23.07,0.9248,0.9437,0.847559,20,45.36,46.22,0.86,1,0.86,0.0,"[[45.36, 46.22]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:449698,xc_449698,1,"[0.272426, 0.898066, 0.111832, 0.054263]",0.8981,0.8981,26.69,0.8905,0.939,0.843292,22,48.7,49.49,0.79,3,0.62,0.2152,"[[48.7, 48.81], [48.92, 49.01], [49.07, 49.49]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:162702,xc_162702,0,"[0.885792, 0.530729, 0.302574, 0.556793]",0.8858,0.8858,27.05,0.9097,0.9491,0.840733,12,21.54,23.91,2.37,7,1.34,0.4346,"[[21.54, 21.58], [21.72, 21.81], [22.01, 22.72], [22.88, 23.15], [23.3, 23.41], [23.56, 23.6], [23.83, 23.91]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:818112,xc_818112,0,"[0.981611, 0.078595, 0.0, 0.845593]",0.9816,0.9816,16.21,0.9768,0.8557,0.83996,7,14.96,15.73,0.77,2,0.57,0.2597,"[[14.96, 15.26], [15.46, 15.73]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:449698,xc_449698,1,"[0.272426, 0.898066, 0.111832, 0.054263]",0.8981,0.8981,24.56,0.8933,0.9348,0.839541,32,61.66,63.01,1.35,4,0.85,0.3704,"[[61.66, 61.74], [61.79, 61.84], [61.97, 62.0], [62.32, 63.01]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1016672,xc_1016672,1,"[0.353163, 0.887997, 0.017708, 0.005162]",0.888,0.888,19.29,0.9991,0.9416,0.836107,14,23.69,24.23,0.54,1,0.54,0.0,"[[23.69, 24.23]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:176438,xc_176438,0,"[0.995685, 0.0, 0.0, 0.0]",0.9957,0.9957,15.64,0.9872,0.8392,0.835575,18,36.66,37.11,0.45,1,0.45,0.0,"[[36.66, 37.11]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:841273,xc_841273,3,"[0.176017, 0.056312, 0.283665, 0.973829]",0.9738,0.9738,16.32,0.962,0.8529,0.8306,54,148.27,148.9,0.63,1,0.63,0.0,"[[148.27, 148.9]]",bird-mixit+tweetynet
azwmag2,Cyanopica cyanus,xc:1015938,xc_1015938,0,"[0.998169, 0.622212, 0.13326, 0.130966]",0.9982,0.9982,15.45,0.9882,0.8319,0.83043,5,12.07,12.79,0.72,1,0.72,0.0,"[[12.07, 12.79]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:197224,xc_197224,0,"[0.999798, 0.992606, 0.589928, 0.940186]",0.9998,0.9998,39.04,0.9998,0.9997,0.999522,11,37.57,40.89,3.32,12,2.14,0.3554,"[[37.57, 38.1], [38.38, 38.47], [38.53, 38.64], [38.7, 38.73], [38.86, 39.12], [39.18, 39.53], [39.63, 39.69], [39.79, 40.1], [40.17, 40.28], [40.39, 40.43], [40.59, 40.72], [40.77, 40.89]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:190844,xc_190844,0,"[0.999917, 0.138971, 0.0, 0.002775]",0.9999,0.9999,36.56,0.9999,0.9996,0.999522,293,855.82,857.44,1.62,4,1.4,0.1358,"[[855.82, 855.86], [855.94, 856.15], [856.2, 856.58], [856.67, 857.44]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:197224,xc_197224,0,"[0.999798, 0.992606, 0.589928, 0.940186]",0.9998,0.9998,37.84,0.9998,0.9997,0.999456,51,173.45,178.72,5.27,15,3.54,0.3283,"[[173.45, 173.91], [174.1, 174.14], [174.27, 174.35], [174.56, 174.94], [175.12, 175.15], [175.2, 175.89], [176.01, 176.04], [176.11, 176.18], [176.25, 176.9], [177.12, 177.24], [177.35, 177.55], [177.72, 177.82], [177.9, 178.03], [178.09, 178.26], [178.33, 178.72]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:190844,xc_190844,0,"[0.999917, 0.138971, 0.0, 0.002775]",0.9999,0.9999,35.54,0.9999,0.9995,0.999391,255,745.59,748.28,2.69,6,1.69,0.3717,"[[745.59, 745.93], [746.1, 746.32], [746.38, 746.59], [746.83, 746.88], [747.01, 747.48], [747.88, 748.28]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:736236,xc_736236,0,"[0.999474, 0.020024, 0.034216, 0.0]",0.9995,0.9995,42.79,0.9999,0.9999,0.999382,4,6.11,6.83,0.72,2,0.36,0.5,"[[6.11, 6.19], [6.55, 6.83]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:190844,xc_190844,0,"[0.999917, 0.138971, 0.0, 0.002775]",0.9999,0.9999,35.58,0.9999,0.9995,0.999371,35,96.18,99.41,3.23,5,2.3,0.2879,"[[96.18, 97.17], [97.34, 97.51], [97.79, 97.88], [98.01, 98.45], [98.8, 99.41]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:736236,xc_736236,0,"[0.999474, 0.020024, 0.034216, 0.0]",0.9995,0.9995,44.58,0.9998,0.9999,0.999357,5,7.25,8.81,1.56,5,0.65,0.5833,"[[7.25, 7.31], [7.61, 7.79], [8.15, 8.22], [8.28, 8.5], [8.69, 8.81]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:736236,xc_736236,0,"[0.999474, 0.020024, 0.034216, 0.0]",0.9995,0.9995,39.62,0.9998,0.9998,0.999286,1,1.31,2.89,1.58,7,0.76,0.519,"[[1.31, 1.52], [1.67, 1.78], [1.89, 2.01], [2.14, 2.2], [2.31, 2.38], [2.49, 2.54], [2.75, 2.89]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:197224,xc_197224,0,"[0.999798, 0.992606, 0.589928, 0.940186]",0.9998,0.9998,35.98,0.9998,0.9995,0.999273,9,28.11,35.47,7.36,21,4.99,0.322,"[[28.11, 28.3], [28.36, 28.45], [28.53, 29.52], [29.58, 29.63], [29.73, 29.84], [29.92, 29.98], [30.07, 30.24], [30.33, 31.3], [31.35, 31.44], [31.59, 31.69], [31.77, 31.93], [32.07, 32.12], [32.25, 32.55], [32.85, 33.08], [33.33, 33.45], [33.54, 33.67], [33.73, 33.96], [34.03, 34.15], [34.22, 34.4], [34.54, 34.95], [35.23, 35.47]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:736236,xc_736236,0,"[0.999474, 0.020024, 0.034216, 0.0]",0.9995,0.9995,38.78,0.9998,0.9997,0.999239,7,10.32,10.58,0.26,1,0.26,0.0,"[[10.32, 10.58]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:190844,xc_190844,0,"[0.999917, 0.138971, 0.0, 0.002775]",0.9999,0.9999,34.22,0.9999,0.9993,0.999162,310,892.62,895.74,3.12,8,2.23,0.2853,"[[892.62, 892.66], [892.74, 893.33], [893.46, 893.69], [893.78, 893.84], [894.05, 894.13], [894.33, 894.41], [894.5, 895.38], [895.47, 895.74]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:190844,xc_190844,0,"[0.999917, 0.138971, 0.0, 0.002775]",0.9999,0.9999,33.81,0.9999,0.9992,0.999082,295,859.56,861.49,1.93,5,1.35,0.3005,"[[859.56, 860.13], [860.35, 860.51], [860.73, 860.85], [860.91, 861.21], [861.29, 861.49]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:736236,xc_736236,0,"[0.999474, 0.020024, 0.034216, 0.0]",0.9995,0.9995,34.26,0.9998,0.9992,0.998709,2,3.66,3.94,0.28,1,0.28,0.0,"[[3.66, 3.94]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:197224,xc_197224,0,"[0.999798, 0.992606, 0.589928, 0.940186]",0.9998,0.9998,32.76,0.9998,0.9988,0.998631,16,56.18,59.33,3.15,9,2.36,0.2508,"[[56.18, 56.54], [56.59, 56.68], [56.82, 57.0], [57.08, 57.7], [57.89, 57.95], [58.1, 58.19], [58.24, 58.31], [58.39, 58.71], [58.76, 59.33]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:197224,xc_197224,0,"[0.999798, 0.992606, 0.589928, 0.940186]",0.9998,0.9998,31.94,0.9996,0.9984,0.998225,39,138.21,141.64,3.43,12,2.09,0.3907,"[[138.21, 138.26], [138.36, 138.46], [138.51, 138.65], [138.91, 138.99], [139.05, 139.17], [139.22, 139.35], [139.44, 139.51], [139.58, 139.65], [139.7, 140.24], [140.41, 140.44], [140.79, 140.88], [140.97, 141.64]]",bird-mixit+tweetynet
barswa,Hirundo rustica,xc:34293,xc_34293,0,"[0.99971, 0.0, 0.0, 0.0]",0.9997,0.9997,29.83,0.9998,0.9973,0.997003,2,4.19,4.85,0.66,3,0.41,0.3788,"[[4.19, 4.27], [4.38, 4.44], [4.58, 4.85]]",bird-mixit+tweetynet
