species_code,recording_id,safe_id,bout_idx,bout_onset,bout_offset,n_notes,cluster_id,cluster_prob
vartit1,xc:871190,xc_871190,18,50.49,54.1,3,3,1.0
vartit1,xc:871190,xc_871190,25,75.79,75.83,1,3,1.0
vartit1,xc:998735,xc_998735,3,9.17,11.66,1,12,1.0
vartit1,xc:998735,xc_998735,4,15.52,17.58,2,12,1.0
vartit1,xc:998735,xc_998735,6,22.31,24.82,1,12,1.0
vartit1,xc:998735,xc_998735,7,25.5,25.63,1,12,1.0
vartit1,xc:414992,xc_414992,8,24.68,31.12,7,13,1.0
vartit1,xc:414992,xc_414992,9,31.67,31.72,1,13,1.0
vartit1,xc:414992,xc_414992,10,32.02,38.13,9,13,1.0
vartit1,xc:882175,xc_882175,7,17.05,17.08,1,16,1.0
vartit1,xc:882175,xc_882175,21,39.25,39.3,1,16,1.0
vartit1,xc:882175,xc_882175,22,42.37,42.43,1,16,1.0
vartit1,xc:332820,xc_332820,6,10.02,15.08,2,8,1.0
vartit1,xc:332820,xc_332820,7,15.65,15.87,1,8,1.0
vartit1,xc:332820,xc_332820,9,21.52,27.66,1,8,1.0
vartit1,xc:843770,xc_843770,0,0.28,0.35,1,7,1.0
vartit1,xc:843770,xc_843770,1,1.25,2.57,1,7,1.0
vartit1,xc:843770,xc_843770,5,8.66,9.17,2,7,1.0
vartit1,xc:882175,xc_882175,1,3.27,6.05,4,17,1.0
vartit1,xc:882175,xc_882175,9,18.86,18.94,1,17,1.0
vartit1,xc:641399,xc_641399,13,36.05,38.27,4,10,1.0
vartit1,xc:641399,xc_641399,14,38.71,39.13,2,10,1.0
vartit1,xc:641399,xc_641399,15,39.45,39.53,1,10,1.0
vartit1,xc:49797,xc_49797,0,0.06,0.23,1,0,1.0
vartit1,xc:49797,xc_49797,1,1.16,7.0,8,0,1.0
vartit1,xc:578821,xc_578821,0,0.09,2.45,3,2,1.0
vartit1,xc:578821,xc_578821,1,3.32,3.39,1,2,1.0
vartit1,xc:194395,xc_194395,0,0.09,5.35,9,5,1.0
vartit1,xc:194395,xc_194395,1,5.8,6.04,1,5,1.0
vartit1,xc:202775,xc_202775,0,0.02,1.63,3,4,1.0
vartit1,xc:202775,xc_202775,1,2.38,4.4,2,4,1.0
vartit1,xc:841029,xc_841029,0,0.77,3.07,1,9,1.0
vartit1,xc:841029,xc_841029,1,3.9,4.24,2,9,1.0
vartit1,xc:856671,xc_856671,6,8.88,8.92,1,15,1.0
vartit1,xc:856671,xc_856671,7,9.84,11.0,2,15,1.0
vartit1,xc:175791,xc_175791,0,0.44,8.44,1,6,1.0
vartit1,xc:175791,xc_175791,2,12.09,12.73,1,6,1.0
vartit1,xc:856671,xc_856671,15,30.2,31.39,2,14,1.0
vartit1,xc:856671,xc_856671,17,33.0,33.58,3,14,1.0
vartit1,xc:641399,xc_641399,0,0.11,5.99,3,11,1.0
vartit1,xc:790852,xc_790852,0,0.04,2.17,6,1,1.0
warwhe1,xc:911176,xc_911176,33,132.65,140.65,1,8,1.0
warwhe1,xc:911176,xc_911176,47,177.59,181.63,3,8,1.0
warwhe1,xc:911176,xc_911176,49,183.56,188.31,2,8,1.0
warwhe1,xc:911176,xc_911176,55,204.86,210.79,6,8,1.0
warwhe1,xc:911176,xc_911176,59,222.34,230.34,1,8,1.0
warwhe1,xc:806913,xc_806913,6,20.71,28.26,11,9,1.0
warwhe1,xc:806913,xc_806913,12,52.2,54.84,1,9,1.0
warwhe1,xc:806913,xc_806913,7,28.56,34.36,4,9,1.0
warwhe1,xc:806913,xc_806913,38,132.83,140.71,5,9,1.0
warwhe1,xc:806913,xc_806913,41,142.45,150.24,4,9,1.0
warwhe1,xc:155881,xc_155881,2,5.5,12.63,5,1,1.0
warwhe1,xc:617434,xc_617434,0,0.02,3.98,8,7,1.0
warwhe1,xc:617434,xc_617434,1,5.7,8.94,6,7,1.0
warwhe1,xc:617434,xc_617434,21,70.93,73.82,4,7,1.0
warwhe1,xc:617434,xc_617434,22,75.0,75.07,1,7,1.0
warwhe1,xc:617434,xc_617434,23,76.59,79.97,3,7,1.0
warwhe1,xc:155881,xc_155881,0,0.02,2.05,6,1,1.0
warwhe1,xc:155881,xc_155881,1,2.4,5.26,5,1,1.0
warwhe1,xc:69778,xc_69778,1,1.97,5.14,5,6,1.0
warwhe1,xc:155881,xc_155881,3,12.8,13.83,5,1,1.0
warwhe1,xc:617441,xc_617441,8,8.88,8.94,1,2,1.0
warwhe1,xc:617441,xc_617441,10,10.09,10.28,1,2,1.0
warwhe1,xc:617441,xc_617441,11,10.82,10.9,1,2,1.0
warwhe1,xc:192982,xc_192982,26,30.78,31.11,1,3,1.0
warwhe1,xc:192982,xc_192982,28,33.61,33.83,1,3,1.0
warwhe1,xc:192982,xc_192982,29,34.33,34.53,1,3,1.0
warwhe1,xc:219961,xc_219961,2,10.66,14.95,2,5,1.0
warwhe1,xc:69778,xc_69778,2,5.57,7.11,2,6,1.0
warwhe1,xc:69778,xc_69778,3,8.55,12.57,5,6,1.0
warwhe1,xc:219961,xc_219961,0,0.07,7.17,8,5,1.0
warwhe1,xc:287972,xc_287972,3,15.4,16.06,1,0,1.0
warwhe1,xc:287972,xc_287972,2,8.55,14.98,13,0,1.0
warwhe1,xc:911225,xc_911225,0,0.02,7.17,2,10,1.0
whcsta1,xc:146051,xc_146051,15,34.29,35.3,4,7,1.0
whcsta1,xc:146051,xc_146051,18,40.9,43.72,9,7,1.0
whcsta1,xc:146051,xc_146051,19,44.32,45.15,3,7,1.0
whcsta1,xc:146051,xc_146051,20,45.67,45.89,1,7,1.0
whcsta1,xc:146051,xc_146051,26,59.54,59.7,1,7,1.0
whcsta1,xc:882612,xc_882612,4,15.11,16.0,4,6,1.0
whcsta1,xc:882612,xc_882612,3,13.96,14.7,2,6,1.0
whcsta1,xc:882612,xc_882612,7,19.08,19.53,2,6,1.0
whcsta1,xc:882612,xc_882612,8,19.97,21.57,5,6,1.0
whcsta1,xc:882612,xc_882612,5,16.93,17.14,2,6,1.0
whcsta1,xc:840780,xc_840780,0,0.03,1.0,3,8,1.0
whcsta1,xc:840780,xc_840780,6,17.25,21.14,10,8,1.0
whcsta1,xc:840780,xc_840780,8,23.81,24.94,4,8,1.0
whcsta1,xc:840780,xc_840780,7,21.65,23.34,5,8,1.0
whcsta1,xc:790703,xc_790703,0,0.02,2.0,3,11,1.0
whcsta1,xc:790703,xc_790703,1,2.45,4.33,4,11,1.0
whcsta1,xc:840780,xc_840780,9,25.52,25.55,1,8,1.0
whcsta1,xc:809875,xc_809875,25,41.9,42.95,4,9,1.0
whcsta1,xc:809875,xc_809875,26,43.54,44.38,2,9,1.0
whcsta1,xc:809875,xc_809875,27,44.79,44.83,1,9,1.0
whcsta1,xc:809875,xc_809875,28,45.19,45.27,1,9,1.0
whcsta1,xc:809875,xc_809875,29,46.4,46.7,1,9,1.0
whcsta1,xc:267611,xc_267611,1,3.95,6.3,4,3,1.0
whcsta1,xc:267611,xc_267611,2,7.41,8.0,2,3,1.0
whcsta1,xc:267611,xc_267611,4,9.89,10.13,1,3,1.0
whcsta1,xc:267611,xc_267611,5,11.19,11.53,1,3,1.0
whcsta1,xc:333014,xc_333014,5,8.51,9.4,2,5,1.0
whcsta1,xc:333014,xc_333014,6,9.97,12.03,5,5,1.0
whcsta1,xc:333014,xc_333014,7,12.97,14.01,2,5,1.0
whcsta1,xc:779382,xc_779382,1,2.57,2.77,1,0,1.0
whcsta1,xc:790703,xc_790703,2,4.87,10.81,15,11,1.0
whcsta1,xc:392765,xc_392765,0,0.51,5.58,4,1,1.0
whcsta1,xc:392765,xc_392765,1,6.08,7.52,1,1,1.0
whcsta1,xc:790703,xc_790703,30,118.13,125.29,15,10,1.0
whcsta1,xc:790703,xc_790703,32,126.52,127.13,2,10,1.0
whcsta1,xc:779382,xc_779382,0,1.94,2.06,1,0,1.0
whcsta1,xc:1027907,xc_1027907,1,4.23,8.67,3,4,1.0
whcsta1,xc:1027907,xc_1027907,0,0.02,4.08,3,4,1.0
whcsta1,xc:915153,xc_915153,0,0.02,1.77,4,2,1.0
whiwag,xc:458681,xc_458681,23,68.2,68.43,1,3,1.0
whiwag,xc:458681,xc_458681,26,74.69,76.0,1,3,1.0
whiwag,xc:458681,xc_458681,27,77.72,77.93,1,3,1.0
whiwag,xc:458681,xc_458681,28,79.8,81.33,1,3,1.0
whiwag,xc:458681,xc_458681,29,82.04,82.38,1,3,1.0
whiwag,xc:861059,xc_861059,19,77.95,78.6,3,7,1.0
whiwag,xc:861059,xc_861059,23,91.22,97.81,10,7,1.0
whiwag,xc:861059,xc_861059,25,99.59,100.07,1,7,1.0
whiwag,xc:861059,xc_861059,28,110.2,111.22,3,7,1.0
whiwag,xc:861059,xc_861059,30,114.87,119.75,12,7,1.0
whiwag,xc:944139,xc_944139,19,34.11,34.15,1,6,1.0
whiwag,xc:944139,xc_944139,20,35.0,35.14,1,6,1.0
whiwag,xc:944139,xc_944139,21,35.64,36.6,5,6,1.0
whiwag,xc:944139,xc_944139,22,37.02,37.05,1,6,1.0
whiwag,xc:944139,xc_944139,24,38.53,38.73,1,6,1.0
whiwag,xc:332116,xc_332116,0,0.85,1.14,1,10,1.0
whiwag,xc:332116,xc_332116,1,1.71,2.01,1,10,1.0
whiwag,xc:332116,xc_332116,2,2.77,3.1,1,10,1.0
whiwag,xc:332116,xc_332116,3,3.98,4.31,1,10,1.0
whiwag,xc:332116,xc_332116,4,5.45,5.73,1,10,1.0
whiwag,xc:728228,xc_728228,14,36.15,40.25,9,0,1.0
whiwag,xc:728228,xc_728228,15,40.82,43.93,9,0,1.0
whiwag,xc:728228,xc_728228,17,45.0,51.49,28,0,1.0
whiwag,xc:728228,xc_728228,19,55.2,55.28,1,0,1.0
whiwag,xc:297867,xc_297867,0,0.02,1.25,3,5,1.0
whiwag,xc:297867,xc_297867,1,2.64,4.78,4,5,1.0
whiwag,xc:297867,xc_297867,2,5.45,10.85,4,5,1.0
whiwag,xc:297867,xc_297867,3,11.46,11.58,1,5,1.0
whiwag,xc:187183,xc_187183,0,0.03,1.63,4,4,1.0
whiwag,xc:187183,xc_187183,1,2.43,4.64,4,4,1.0
whiwag,xc:187183,xc_187183,2,5.42,5.79,1,4,1.0
whiwag,xc:879928,xc_879928,0,1.72,2.25,1,9,1.0
whiwag,xc:879928,xc_879928,1,3.31,3.37,1,9,1.0
whiwag,xc:879928,xc_879928,2,4.14,4.47,1,9,1.0
whiwag,xc:67298,xc_67298,4,9.41,10.71,5,2,1.0
whiwag,xc:67298,xc_67298,5,11.23,12.35,5,2,1.0
whiwag,xc:731463,xc_731463,1,3.17,8.79,9,8,1.0
whiwag,xc:731463,xc_731463,2,9.0,15.83,11,8,1.0
whiwag,xc:67298,xc_67298,3,5.01,8.82,15,1,1.0
whiwag,xc:67298,xc_67298,14,24.43,29.37,19,1,1.0
zitcis1,xc:337541,xc_337541,18,27.45,28.06,4,2,1.0
zitcis1,xc:337541,xc_337541,19,28.57,28.62,1,2,1.0
zitcis1,xc:337541,xc_337541,20,29.11,29.16,1,2,1.0
zitcis1,xc:337541,xc_337541,21,30.35,31.04,3,2,1.0
zitcis1,xc:337541,xc_337541,30,42.3,42.72,2,2,1.0
zitcis1,xc:1027807,xc_1027807,6,5.48,5.63,1,11,1.0
zitcis1,xc:1027807,xc_1027807,11,11.55,11.69,1,11,1.0
zitcis1,xc:1027807,xc_1027807,7,6.1,6.72,3,11,1.0
zitcis1,xc:1027807,xc_1027807,8,6.93,7.45,3,11,1.0
zitcis1,xc:1027807,xc_1027807,9,8.09,10.01,7,11,1.0
zitcis1,xc:753226,xc_753226,34,47.84,49.45,6,3,1.0
zitcis1,xc:753226,xc_753226,41,54.77,55.92,5,3,1.0
zitcis1,xc:753226,xc_753226,36,50.53,50.99,3,3,1.0
zitcis1,xc:474374,xc_474374,2,1.61,1.71,1,9,1.0
zitcis1,xc:828633,xc_828633,0,0.02,8.0,15,10,1.0
zitcis1,xc:753226,xc_753226,42,56.51,56.57,1,3,1.0
zitcis1,xc:301756,xc_301756,12,22.8,23.09,1,7,1.0
zitcis1,xc:301756,xc_301756,14,24.8,26.43,4,7,1.0
zitcis1,xc:301756,xc_301756,15,27.0,29.54,5,7,1.0
zitcis1,xc:301756,xc_301756,16,30.11,33.03,8,7,1.0
zitcis1,xc:476911,xc_476911,13,15.05,16.06,2,13,1.0
zitcis1,xc:476911,xc_476911,14,16.59,16.82,1,13,1.0
zitcis1,xc:476911,xc_476911,15,17.38,17.58,1,13,1.0
zitcis1,xc:476911,xc_476911,16,18.13,18.36,1,13,1.0
zitcis1,xc:753226,xc_753226,5,15.57,15.61,1,5,1.0
zitcis1,xc:474374,xc_474374,0,0.04,0.14,1,9,1.0
zitcis1,xc:474374,xc_474374,1,0.8,0.9,1,9,1.0
zitcis1,xc:476911,xc_476911,0,0.06,0.83,1,12,1.0
zitcis1,xc:828633,xc_828633,2,10.95,18.32,12,10,1.0
zitcis1,xc:828633,xc_828633,3,18.65,20.38,4,10,1.0
zitcis1,xc:195732,xc_195732,0,0.02,0.07,1,6,1.0
zitcis1,xc:195732,xc_195732,1,0.15,4.89,2,6,1.0
zitcis1,xc:734272,xc_734272,1,2.59,2.73,1,8,1.0
zitcis1,xc:734272,xc_734272,2,3.41,3.55,1,8,1.0
zitcis1,xc:1011812,xc_1011812,0,0.02,2.57,1,0,1.0
zitcis1,xc:1011812,xc_1011812,1,2.66,8.57,5,0,1.0
