species_code,recording_id,safe_id,note_idx,onset,offset,method,rms_denoised,rms_original,snr_improvement,duration,rms_rank
japwag1,xc:704677,xc_704677,10,0.0,0.8,biodenoising,,,,,
japwag1,xc:704677,xc_704677,16,0.0,0.23,biodenoising,,,,,
japwag1,xc:841047,xc_841047,1,0.0,1.64,biodenoising,,,,,
japwag1,xc:841047,xc_841047,7,0.0,2.85,biodenoising,,,,,
japwag1,xc:841047,xc_841047,8,0.0,2.05,biodenoising,,,,,
japwag1,xc:841047,xc_841047,12,0.0,5.07,biodenoising,,,,,
japwag1,xc:841047,xc_841047,20,0.0,5.07,biodenoising,,,,,
japwag1,xc:89513,xc_89513,4,0.0,1.24,biodenoising,,,,,
japwag1,xc:89513,xc_89513,5,0.0,0.85,biodenoising,,,,,
japwag1,xc:89513,xc_89513,7,0.0,3.51,biodenoising,,,,,
japwag1,xc:89513,xc_89513,8,0.0,8.0,biodenoising,,,,,
japwag1,xc:89513,xc_89513,9,0.0,2.4,biodenoising,,,,,
labcro1,xc:133745,xc_133745,160,0.0,0.25,biodenoising,,,,,
labcro1,xc:133745,xc_133745,177,0.0,0.25,biodenoising,,,,,
labcro1,xc:133745,xc_133745,178,0.0,1.33,biodenoising,,,,,
labcro1,xc:133745,xc_133745,182,0.0,0.31,biodenoising,,,,,
labcro1,xc:133745,xc_133745,183,0.0,1.79,biodenoising,,,,,
labcro1,xc:212126,xc_212126,2,0.0,2.8,biodenoising,,,,,
labcro1,xc:285993,xc_285993,4,0.0,0.45,biodenoising,,,,,
labcro1,xc:285993,xc_285993,5,0.0,0.45,biodenoising,,,,,
labcro1,xc:285993,xc_285993,6,0.0,0.44,biodenoising,,,,,
labcro1,xc:285993,xc_285993,7,0.0,0.66,biodenoising,,,,,
labcro1,xc:285993,xc_285993,38,0.0,0.51,biodenoising,,,,,
labcro1,xc:286155,xc_286155,2,0.0,7.84,biodenoising,,,,,
labcro1,xc:307471,xc_307471,6,0.0,2.66,biodenoising,,,,,
labcro1,xc:309572,xc_309572,12,0.0,0.41,biodenoising,,,,,
labcro1,xc:309572,xc_309572,19,0.0,0.36,biodenoising,,,,,
labcro1,xc:309572,xc_309572,20,0.0,1.07,biodenoising,,,,,
labcro1,xc:309572,xc_309572,21,0.0,0.36,biodenoising,,,,,
labcro1,xc:309572,xc_309572,32,0.0,0.28,biodenoising,,,,,
labcro1,xc:344448,xc_344448,8,0.0,0.39,biodenoising,,,,,
labcro1,xc:344448,xc_344448,9,0.0,2.91,biodenoising,,,,,
labcro1,xc:344448,xc_344448,13,0.0,0.18,biodenoising,,,,,
labcro1,xc:350538,xc_350538,0,0.0,1.19,biodenoising,,,,,
labcro1,xc:350538,xc_350538,5,0.0,2.35,biodenoising,,,,,
labcro1,xc:350538,xc_350538,7,0.0,1.12,biodenoising,,,,,
labcro1,xc:350538,xc_350538,10,0.0,2.3,biodenoising,,,,,
labcro1,xc:350538,xc_350538,12,0.0,2.29,biodenoising,,,,,
labcro1,xc:446405,xc_446405,27,0.0,0.32,biodenoising,,,,,
labcro1,xc:446405,xc_446405,29,0.0,0.76,biodenoising,,,,,
labcro1,xc:446405,xc_446405,51,0.0,1.37,biodenoising,,,,,
labcro1,xc:603876,xc_603876,0,0.0,2.49,biodenoising,,,,,
labcro1,xc:68019,xc_68019,15,0.0,1.57,biodenoising,,,,,
labcro1,xc:68019,xc_68019,18,0.0,1.0,biodenoising,,,,,
labcro1,xc:68019,xc_68019,33,0.0,0.86,biodenoising,,,,,
labcro1,xc:68019,xc_68019,46,0.0,1.36,biodenoising,,,,,
labcro1,xc:68019,xc_68019,57,0.0,1.16,biodenoising,,,,,
labcro1,xc:811530,xc_811530,5,0.0,2.71,biodenoising,,,,,
labcro1,xc:811530,xc_811530,6,0.0,1.98,biodenoising,,,,,
labcro1,xc:811530,xc_811530,12,0.0,0.94,biodenoising,,,,,
labcro1,xc:811530,xc_811530,17,0.0,0.38,biodenoising,,,,,
labcro1,xc:811530,xc_811530,22,0.0,1.82,biodenoising,,,,,
labcro1,xc:811532,xc_811532,0,0.0,1.21,biodenoising,,,,,
labcro1,xc:811532,xc_811532,1,0.0,1.27,biodenoising,,,,,
labcro1,xc:811532,xc_811532,7,0.0,0.55,biodenoising,,,,,
labcro1,xc:811532,xc_811532,8,0.0,1.53,biodenoising,,,,,
labcro1,xc:811821,xc_811821,13,0.0,2.21,biodenoising,,,,,
labcro1,xc:811821,xc_811821,26,0.0,1.19,biodenoising,,,,,
labcro1,xc:811821,xc_811821,55,0.0,3.3,biodenoising,,,,,
labcro1,xc:811821,xc_811821,71,0.0,3.73,biodenoising,,,,,
labcro1,xc:811821,xc_811821,113,0.0,2.24,biodenoising,,,,,
labcro1,xc:81350,xc_81350,1,0.0,0.88,biodenoising,,,,,
labcro1,xc:81350,xc_81350,2,0.0,0.47,biodenoising,,,,,
labcro1,xc:81350,xc_81350,3,0.0,0.43,biodenoising,,,,,
labcro1,xc:81350,xc_81350,4,0.0,0.31,biodenoising,,,,,
labcro1,xc:81350,xc_81350,5,0.0,0.41,biodenoising,,,,,
labcro1,xc:890153,xc_890153,0,0.0,0.27,biodenoising,,,,,
labcro1,xc:890153,xc_890153,1,0.0,0.24,biodenoising,,,,,
labcro1,xc:890153,xc_890153,2,0.0,0.3,biodenoising,,,,,
labcro1,xc:890153,xc_890153,6,0.0,0.26,biodenoising,,,,,
labcro1,xc:890153,xc_890153,8,0.0,0.27,biodenoising,,,,,
labcro1,xc:915206,xc_915206,13,0.0,8.0,biodenoising,,,,,
labcro1,xc:986610,xc_986610,2,0.0,0.44,biodenoising,,,,,
labcro1,xc:986610,xc_986610,3,0.0,0.44,biodenoising,,,,,
labcro1,xc:986610,xc_986610,4,0.0,0.45,biodenoising,,,,,
labcro1,xc:986610,xc_986610,5,0.0,0.5,biodenoising,,,,,
labcro1,xc:986610,xc_986610,6,0.0,0.89,biodenoising,,,,,
litegr,xc:1047895,xc_1047895,7,0.0,0.33,biodenoising,,,,,
litegr,xc:331548,xc_331548,7,0.0,1.35,biodenoising,,,,,
litegr,xc:331548,xc_331548,226,0.0,1.14,biodenoising,,,,,
litegr,xc:331548,xc_331548,347,0.0,4.63,biodenoising,,,,,
litegr,xc:331548,xc_331548,348,0.0,0.62,biodenoising,,,,,
litegr,xc:331548,xc_331548,383,0.0,0.84,biodenoising,,,,,
litegr,xc:333874,xc_333874,3,0.0,0.79,biodenoising,,,,,
litegr,xc:333874,xc_333874,5,0.0,0.64,biodenoising,,,,,
litegr,xc:333874,xc_333874,22,0.0,0.85,biodenoising,,,,,
litegr,xc:333874,xc_333874,39,0.0,0.08,biodenoising,,,,,
litegr,xc:333966,xc_333966,3,0.0,0.74,biodenoising,,,,,
litegr,xc:333966,xc_333966,25,0.0,0.78,biodenoising,,,,,
litegr,xc:333966,xc_333966,28,0.0,0.77,biodenoising,,,,,
litegr,xc:333966,xc_333966,64,0.0,0.87,biodenoising,,,,,
litegr,xc:333966,xc_333966,67,0.0,0.56,biodenoising,,,,,
litegr,xc:365090,xc_365090,0,0.0,4.24,biodenoising,,,,,
litegr,xc:372947,xc_372947,1,0.0,0.91,biodenoising,,,,,
litegr,xc:372947,xc_372947,8,0.0,0.9,biodenoising,,,,,
litegr,xc:372947,xc_372947,9,0.0,1.62,biodenoising,,,,,
litegr,xc:372947,xc_372947,11,0.0,1.94,biodenoising,,,,,
litegr,xc:372947,xc_372947,13,0.0,0.99,biodenoising,,,,,
litegr,xc:481452,xc_481452,2,0.0,0.79,biodenoising,,,,,
litegr,xc:779145,xc_779145,2,0.0,0.63,biodenoising,,,,,
litegr,xc:779145,xc_779145,3,0.0,0.65,biodenoising,,,,,
litegr,xc:779145,xc_779145,10,0.0,0.52,biodenoising,,,,,
litegr,xc:779145,xc_779145,12,0.0,0.62,biodenoising,,,,,
litegr,xc:779145,xc_779145,21,0.0,0.54,biodenoising,,,,,
litegr,xc:795658,xc_795658,33,0.0,1.51,biodenoising,,,,,
litegr,xc:795658,xc_795658,56,0.0,0.88,biodenoising,,,,,
litegr,xc:795658,xc_795658,58,0.0,0.74,biodenoising,,,,,
litegr,xc:795658,xc_795658,70,0.0,0.74,biodenoising,,,,,
litegr,xc:795658,xc_795658,71,0.0,1.65,biodenoising,,,,,
litegr,xc:956994,xc_956994,71,0.0,0.12,biodenoising,,,,,
litegr,xc:956994,xc_956994,79,0.0,0.37,biodenoising,,,,,
litegr,xc:956994,xc_956994,80,0.0,0.37,biodenoising,,,,,
litegr,xc:956994,xc_956994,81,0.0,0.41,biodenoising,,,,,
litegr,xc:956994,xc_956994,88,0.0,0.17,biodenoising,,,,,
litgre1,xc:1022129,xc_1022129,0,0.0,5.25,biodenoising,,,,,
litgre1,xc:1022129,xc_1022129,1,0.0,0.13,biodenoising,,,,,
litgre1,xc:1022129,xc_1022129,2,0.0,0.43,biodenoising,,,,,
litgre1,xc:1022129,xc_1022129,3,0.0,2.27,biodenoising,,,,,
litgre1,xc:314911,xc_314911,5,0.0,0.3,biodenoising,,,,,
litgre1,xc:314911,xc_314911,7,0.0,0.6,biodenoising,,,,,
litgre1,xc:314911,xc_314911,8,0.0,4.65,biodenoising,,,,,
litgre1,xc:314911,xc_314911,21,0.0,6.34,biodenoising,,,,,
litgre1,xc:314911,xc_314911,24,0.0,4.59,biodenoising,,,,,
litgre1,xc:36827,xc_36827,0,0.0,4.62,biodenoising,,,,,
litgre1,xc:36827,xc_36827,1,0.0,7.98,biodenoising,,,,,
litgre1,xc:36827,xc_36827,2,0.0,2.08,biodenoising,,,,,
litgre1,xc:36827,xc_36827,3,0.0,0.96,biodenoising,,,,,
litgre1,xc:36827,xc_36827,4,0.0,2.93,biodenoising,,,,,
litgre1,xc:380340,xc_380340,0,0.0,0.06,biodenoising,,,,,
litgre1,xc:380340,xc_380340,2,0.0,3.94,biodenoising,,,,,
litgre1,xc:380340,xc_380340,6,0.0,0.08,biodenoising,,,,,
litgre1,xc:380340,xc_380340,17,0.0,2.27,biodenoising,,,,,
litgre1,xc:380340,xc_380340,29,0.0,0.11,biodenoising,,,,,
litgre1,xc:483193,xc_483193,0,0.0,0.16,biodenoising,,,,,
litgre1,xc:483193,xc_483193,1,0.0,0.27,biodenoising,,,,,
litgre1,xc:483193,xc_483193,2,0.0,0.26,biodenoising,,,,,
litgre1,xc:484292,xc_484292,6,0.0,0.23,biodenoising,,,,,
litgre1,xc:484292,xc_484292,7,0.0,0.24,biodenoising,,,,,
litgre1,xc:484292,xc_484292,8,0.0,1.99,biodenoising,,,,,
litgre1,xc:484292,xc_484292,9,0.0,0.33,biodenoising,,,,,
litgre1,xc:484292,xc_484292,10,0.0,0.41,biodenoising,,,,,
litgre1,xc:534650,xc_534650,0,0.0,3.24,biodenoising,,,,,
litgre1,xc:534650,xc_534650,1,0.0,0.29,biodenoising,,,,,
litgre1,xc:546375,xc_546375,2,0.0,0.08,biodenoising,,,,,
litgre1,xc:596755,xc_596755,0,0.0,2.27,biodenoising,,,,,
litgre1,xc:596755,xc_596755,1,0.0,0.23,biodenoising,,,,,
litgre1,xc:596755,xc_596755,2,0.0,1.76,biodenoising,,,,,
litgre1,xc:606864,xc_606864,1,0.0,0.07,biodenoising,,,,,
litgre1,xc:606864,xc_606864,6,0.0,1.26,biodenoising,,,,,
litgre1,xc:606864,xc_606864,8,0.0,0.16,biodenoising,,,,,
litgre1,xc:634993,xc_634993,0,0.0,0.12,biodenoising,,,,,
litgre1,xc:634993,xc_634993,1,0.0,1.67,biodenoising,,,,,
litgre1,xc:687079,xc_687079,9,0.0,0.06,biodenoising,,,,,
litgre1,xc:687079,xc_687079,11,0.0,0.39,biodenoising,,,,,
litgre1,xc:687079,xc_687079,12,0.0,0.37,biodenoising,,,,,
litgre1,xc:687079,xc_687079,13,0.0,0.74,biodenoising,,,,,
litgre1,xc:687079,xc_687079,14,0.0,0.57,biodenoising,,,,,
litgre1,xc:712583,xc_712583,1,0.0,2.82,biodenoising,,,,,
litgre1,xc:712583,xc_712583,12,0.0,2.53,biodenoising,,,,,
litgre1,xc:712583,xc_712583,24,0.0,2.01,biodenoising,,,,,
litgre1,xc:712583,xc_712583,31,0.0,2.47,biodenoising,,,,,
litgre1,xc:712583,xc_712583,33,0.0,0.8,biodenoising,,,,,
litgre1,xc:723740,xc_723740,0,0.0,3.37,biodenoising,,,,,
litgre1,xc:723740,xc_723740,1,0.0,5.78,biodenoising,,,,,
litgre1,xc:804879,xc_804879,0,0.0,0.08,biodenoising,,,,,
litgre1,xc:804879,xc_804879,1,0.0,0.1,biodenoising,,,,,
litgre1,xc:804879,xc_804879,2,0.0,0.09,biodenoising,,,,,
litgre1,xc:804879,xc_804879,3,0.0,1.19,biodenoising,,,,,
litgre1,xc:806226,xc_806226,0,0.0,0.61,biodenoising,,,,,
litgre1,xc:806226,xc_806226,1,0.0,0.23,biodenoising,,,,,
litgre1,xc:806226,xc_806226,2,0.0,0.28,biodenoising,,,,,
litgre1,xc:806226,xc_806226,3,0.0,3.59,biodenoising,,,,,
litgre1,xc:806226,xc_806226,9,0.0,0.12,biodenoising,,,,,
litgre1,xc:827756,xc_827756,0,0.0,0.08,biodenoising,,,,,
litgre1,xc:827756,xc_827756,1,0.0,0.09,biodenoising,,,,,
litgre1,xc:827756,xc_827756,2,0.0,1.84,biodenoising,,,,,
litgre1,xc:900716,xc_900716,0,0.0,0.07,biodenoising,,,,,
litgre1,xc:923292,xc_923292,0,0.0,0.28,biodenoising,,,,,
litgre1,xc:947545,xc_947545,0,0.0,5.08,biodenoising,,,,,
litgre1,xc:947545,xc_947545,1,0.0,1.37,biodenoising,,,,,
litgre1,xc:947545,xc_947545,3,0.0,0.63,biodenoising,,,,,
litgre1,xc:947545,xc_947545,5,0.0,0.64,biodenoising,,,,,
litgre1,xc:947545,xc_947545,6,0.0,0.32,biodenoising,,,,,
lottit1,xc:1073133,xc_1073133,15,0.0,0.49,biodenoising,,,,,
lottit1,xc:1073133,xc_1073133,17,0.0,0.56,biodenoising,,,,,
lottit1,xc:217401,xc_217401,283,0.0,0.27,biodenoising,,,,,
lottit1,xc:339919,xc_339919,0,0.0,0.38,biodenoising,,,,,
lottit1,xc:339919,xc_339919,1,0.0,0.82,biodenoising,,,,,
lottit1,xc:339919,xc_339919,12,0.0,0.45,biodenoising,,,,,
lottit1,xc:339919,xc_339919,13,0.0,0.48,biodenoising,,,,,
lottit1,xc:354434,xc_354434,8,0.0,0.2,biodenoising,,,,,
lottit1,xc:354434,xc_354434,20,0.0,0.19,biodenoising,,,,,
lottit1,xc:354434,xc_354434,23,0.0,0.19,biodenoising,,,,,
lottit1,xc:354434,xc_354434,31,0.0,0.18,biodenoising,,,,,
lottit1,xc:354434,xc_354434,36,0.0,0.2,biodenoising,,,,,
lottit1,xc:424195,xc_424195,21,0.0,0.89,biodenoising,,,,,
lottit1,xc:424195,xc_424195,191,0.0,0.66,biodenoising,,,,,
lottit1,xc:424195,xc_424195,225,0.0,0.7,biodenoising,,,,,
lottit1,xc:424195,xc_424195,230,0.0,0.52,biodenoising,,,,,
lottit1,xc:424195,xc_424195,245,0.0,0.69,biodenoising,,,,,
lottit1,xc:462475,xc_462475,63,0.0,0.63,biodenoising,,,,,
lottit1,xc:462475,xc_462475,124,0.0,0.65,biodenoising,,,,,
lottit1,xc:462475,xc_462475,182,0.0,0.56,biodenoising,,,,,
lottit1,xc:462475,xc_462475,189,0.0,0.26,biodenoising,,,,,
lottit1,xc:462475,xc_462475,222,0.0,0.33,biodenoising,,,,,
lottit1,xc:463643,xc_463643,12,0.0,0.36,biodenoising,,,,,
lottit1,xc:463643,xc_463643,13,0.0,4.51,biodenoising,,,,,
lottit1,xc:463643,xc_463643,32,0.0,1.27,biodenoising,,,,,
lottit1,xc:463643,xc_463643,40,0.0,2.7,biodenoising,,,,,
lottit1,xc:486174,xc_486174,32,0.0,0.41,biodenoising,,,,,
lottit1,xc:486174,xc_486174,47,0.0,0.7,biodenoising,,,,,
lottit1,xc:486174,xc_486174,62,0.0,0.41,biodenoising,,,,,
lottit1,xc:486174,xc_486174,98,0.0,0.37,biodenoising,,,,,
lottit1,xc:486174,xc_486174,99,0.0,0.53,biodenoising,,,,,
lottit1,xc:499649,xc_499649,5,0.0,0.26,biodenoising,,,,,
lottit1,xc:499649,xc_499649,16,0.0,0.28,biodenoising,,,,,
lottit1,xc:499649,xc_499649,35,0.0,0.22,biodenoising,,,,,
lottit1,xc:499649,xc_499649,113,0.0,0.27,biodenoising,,,,,
lottit1,xc:499649,xc_499649,340,0.0,0.41,biodenoising,,,,,
lottit1,xc:503776,xc_503776,2,0.0,8.0,biodenoising,,,,,
lottit1,xc:503776,xc_503776,6,0.0,1.35,biodenoising,,,,,
lottit1,xc:503776,xc_503776,8,0.0,0.96,biodenoising,,,,,
lottit1,xc:503776,xc_503776,17,0.0,2.25,biodenoising,,,,,
lottit1,xc:503776,xc_503776,22,0.0,8.0,biodenoising,,,,,
lottit1,xc:530279,xc_530279,110,0.0,0.27,biodenoising,,,,,
lottit1,xc:530279,xc_530279,111,0.0,0.27,biodenoising,,,,,
lottit1,xc:530279,xc_530279,117,0.0,0.32,biodenoising,,,,,
lottit1,xc:530279,xc_530279,118,0.0,0.25,biodenoising,,,,,
lottit1,xc:530279,xc_530279,123,0.0,0.31,biodenoising,,,,,
lottit1,xc:611217,xc_611217,10,0.0,0.14,biodenoising,,,,,
lottit1,xc:611217,xc_611217,14,0.0,0.19,biodenoising,,,,,
lottit1,xc:611217,xc_611217,29,0.0,0.16,biodenoising,,,,,
lottit1,xc:611217,xc_611217,39,0.0,0.14,biodenoising,,,,,
lottit1,xc:611217,xc_611217,43,0.0,0.13,biodenoising,,,,,
lottit1,xc:688593,xc_688593,0,0.0,0.35,biodenoising,,,,,
lottit1,xc:688593,xc_688593,9,0.0,0.6,biodenoising,,,,,
lottit1,xc:708449,xc_708449,11,0.0,0.46,biodenoising,,,,,
lottit1,xc:708449,xc_708449,19,0.0,0.49,biodenoising,,,,,
lottit1,xc:708449,xc_708449,30,0.0,0.96,biodenoising,,,,,
lottit1,xc:708449,xc_708449,36,0.0,0.13,biodenoising,,,,,
lottit1,xc:708449,xc_708449,84,0.0,0.29,biodenoising,,,,,
lottit1,xc:748765,xc_748765,20,0.0,1.1,biodenoising,,,,,
lottit1,xc:748765,xc_748765,21,0.0,7.87,biodenoising,,,,,
lottit1,xc:748765,xc_748765,22,0.0,2.4,biodenoising,,,,,
lottit1,xc:748765,xc_748765,31,0.0,0.85,biodenoising,,,,,
lottit1,xc:759683,xc_759683,3,0.0,0.41,biodenoising,,,,,
lottit1,xc:759683,xc_759683,108,0.0,0.66,biodenoising,,,,,
lottit1,xc:759683,xc_759683,137,0.0,0.89,biodenoising,,,,,
mallar3,xc:170676,xc_170676,6,0.0,0.59,biodenoising,,,,,
mallar3,xc:170676,xc_170676,9,0.0,0.5,biodenoising,,,,,
mallar3,xc:170676,xc_170676,14,0.0,0.53,biodenoising,,,,,
mallar3,xc:170676,xc_170676,16,0.0,0.64,biodenoising,,,,,
mallar3,xc:170676,xc_170676,20,0.0,0.57,biodenoising,,,,,
mallar3,xc:308994,xc_308994,1,0.0,1.48,biodenoising,,,,,
mallar3,xc:308994,xc_308994,2,0.0,2.11,biodenoising,,,,,
mallar3,xc:396538,xc_396538,332,0.0,1.48,biodenoising,,,,,
mallar3,xc:396538,xc_396538,400,0.0,0.4,biodenoising,,,,,
mallar3,xc:396538,xc_396538,412,0.0,0.49,biodenoising,,,,,
mallar3,xc:396538,xc_396538,413,0.0,0.53,biodenoising,,,,,
mallar3,xc:396538,xc_396538,551,0.0,0.53,biodenoising,,,,,
mallar3,xc:541823,xc_541823,1,0.0,2.65,biodenoising,,,,,
mallar3,xc:541823,xc_541823,2,0.0,2.65,biodenoising,,,,,
mallar3,xc:541823,xc_541823,3,0.0,0.56,biodenoising,,,,,
mallar3,xc:541823,xc_541823,4,0.0,3.89,biodenoising,,,,,
mallar3,xc:676710,xc_676710,69,0.0,0.19,biodenoising,,,,,
mallar3,xc:676710,xc_676710,70,0.0,0.58,biodenoising,,,,,
mallar3,xc:676710,xc_676710,72,0.0,0.23,biodenoising,,,,,
mallar3,xc:676710,xc_676710,73,0.0,0.19,biodenoising,,,,,
mallar3,xc:676710,xc_676710,76,0.0,0.22,biodenoising,,,,,
mallar3,xc:718815,xc_718815,1,0.0,2.8,biodenoising,,,,,
mallar3,xc:879568,xc_879568,3,0.0,1.38,biodenoising,,,,,
mallar3,xc:879568,xc_879568,4,0.0,1.0,biodenoising,,,,,
meabun1,xc:1018429,xc_1018429,43,0.0,0.82,biodenoising,,,,,
meabun1,xc:1018429,xc_1018429,53,0.0,1.27,biodenoising,,,,,
meabun1,xc:1018429,xc_1018429,57,0.0,1.18,biodenoising,,,,,
meabun1,xc:1018429,xc_1018429,73,0.0,1.49,biodenoising,,,,,
meabun1,xc:1018429,xc_1018429,76,0.0,1.23,biodenoising,,,,,
meabun1,xc:1024146,xc_1024146,127,0.0,1.39,biodenoising,,,,,
meabun1,xc:1024146,xc_1024146,141,0.0,1.9,biodenoising,,,,,
meabun1,xc:1024146,xc_1024146,204,0.0,0.2,biodenoising,,,,,
meabun1,xc:1024146,xc_1024146,266,0.0,1.8,biodenoising,,,,,
meabun1,xc:1024146,xc_1024146,275,0.0,1.9,biodenoising,,,,,
meabun1,xc:155678,xc_155678,10,0.0,0.66,biodenoising,,,,,
meabun1,xc:155678,xc_155678,11,0.0,0.24,biodenoising,,,,,
meabun1,xc:155678,xc_155678,27,0.0,0.27,biodenoising,,,,,
meabun1,xc:155678,xc_155678,31,0.0,0.23,biodenoising,,,,,
meabun1,xc:155678,xc_155678,32,0.0,0.32,biodenoising,,,,,
meabun1,xc:172704,xc_172704,21,0.0,1.32,biodenoising,,,,,
meabun1,xc:172704,xc_172704,27,0.0,0.21,biodenoising,,,,,
meabun1,xc:172704,xc_172704,43,0.0,1.36,biodenoising,,,,,
meabun1,xc:172704,xc_172704,86,0.0,0.21,biodenoising,,,,,
meabun1,xc:172704,xc_172704,91,0.0,0.21,biodenoising,,,,,
meabun1,xc:23968,xc_23968,1,0.0,2.25,biodenoising,,,,,
meabun1,xc:23968,xc_23968,10,0.0,3.05,biodenoising,,,,,
meabun1,xc:23968,xc_23968,21,0.0,2.87,biodenoising,,,,,
meabun1,xc:23968,xc_23968,33,0.0,2.69,biodenoising,,,,,
meabun1,xc:23968,xc_23968,55,0.0,3.14,biodenoising,,,,,
meabun1,xc:285653,xc_285653,4,0.0,0.37,biodenoising,,,,,
meabun1,xc:414492,xc_414492,17,0.0,0.66,biodenoising,,,,,
meabun1,xc:414492,xc_414492,28,0.0,0.65,biodenoising,,,,,
meabun1,xc:414492,xc_414492,31,0.0,0.44,biodenoising,,,,,
meabun1,xc:414492,xc_414492,36,0.0,0.68,biodenoising,,,,,
meabun1,xc:414492,xc_414492,41,0.0,0.52,biodenoising,,,,,
meabun1,xc:491231,xc_491231,44,0.0,0.16,biodenoising,,,,,
meabun1,xc:491979,xc_491979,2,0.0,0.26,biodenoising,,,,,
meabun1,xc:491979,xc_491979,3,0.0,0.19,biodenoising,,,,,
meabun1,xc:491979,xc_491979,5,0.0,0.11,biodenoising,,,,,
meabun1,xc:491979,xc_491979,16,0.0,0.55,biodenoising,,,,,
meabun1,xc:491979,xc_491979,21,0.0,2.61,biodenoising,,,,,
meabun1,xc:915212,xc_915212,14,0.0,1.83,biodenoising,,,,,
norpin,xc:113186,xc_113186,7,0.0,1.49,biodenoising,,,,,
norpin,xc:113186,xc_113186,8,0.0,3.53,biodenoising,,,,,
norpin,xc:113186,xc_113186,9,0.0,2.48,biodenoising,,,,,
norpin,xc:129047,xc_129047,14,0.0,0.2,biodenoising,,,,,
norpin,xc:129047,xc_129047,15,0.0,0.28,biodenoising,,,,,
norpin,xc:129047,xc_129047,16,0.0,0.14,biodenoising,,,,,
norpin,xc:129047,xc_129047,19,0.0,0.33,biodenoising,,,,,
norpin,xc:129047,xc_129047,24,0.0,0.96,biodenoising,,,,,
norpin,xc:381982,xc_381982,1,0.0,0.94,biodenoising,,,,,
norpin,xc:381982,xc_381982,7,0.0,0.5,biodenoising,,,,,
norpin,xc:381982,xc_381982,11,0.0,0.67,biodenoising,,,,,
norpin,xc:463194,xc_463194,0,0.0,5.17,biodenoising,,,,,
norpin,xc:614451,xc_614451,9,0.0,0.17,biodenoising,,,,,
norpin,xc:614451,xc_614451,11,0.0,0.67,biodenoising,,,,,
norpin,xc:614451,xc_614451,13,0.0,0.35,biodenoising,,,,,
norpin,xc:614451,xc_614451,73,0.0,0.38,biodenoising,,,,,
norpin,xc:614451,xc_614451,163,0.0,0.74,biodenoising,,,,,
norpin,xc:616572,xc_616572,10,0.0,0.31,biodenoising,,,,,
norpin,xc:616572,xc_616572,32,0.0,0.16,biodenoising,,,,,
norpin,xc:616572,xc_616572,33,0.0,0.26,biodenoising,,,,,
norpin,xc:616572,xc_616572,92,0.0,0.21,biodenoising,,,,,
norpin,xc:616572,xc_616572,104,0.0,0.16,biodenoising,,,,,
norpin,xc:617386,xc_617386,7,0.0,0.75,biodenoising,,,,,
norpin,xc:617386,xc_617386,16,0.0,0.92,biodenoising,,,,,
norpin,xc:617386,xc_617386,18,0.0,0.78,biodenoising,,,,,
norpin,xc:617386,xc_617386,22,0.0,0.35,biodenoising,,,,,
norpin,xc:617386,xc_617386,23,0.0,0.45,biodenoising,,,,,
norpin,xc:640792,xc_640792,1,0.0,1.07,biodenoising,,,,,
norpin,xc:640792,xc_640792,3,0.0,0.33,biodenoising,,,,,
norpin,xc:640792,xc_640792,5,0.0,0.46,biodenoising,,,,,
norpin,xc:640792,xc_640792,11,0.0,0.6,biodenoising,,,,,
norpin,xc:640792,xc_640792,16,0.0,1.54,biodenoising,,,,,
norpin,xc:718504,xc_718504,0,0.0,3.47,biodenoising,,,,,
norpin,xc:979494,xc_979494,1,0.0,0.2,biodenoising,,,,,
norpin,xc:979494,xc_979494,3,0.0,0.27,biodenoising,,,,,
norpin,xc:979494,xc_979494,5,0.0,0.41,biodenoising,,,,,
norpin,xc:979494,xc_979494,7,0.0,0.18,biodenoising,,,,,
norpin,xc:979494,xc_979494,8,0.0,0.34,biodenoising,,,,,
norsho,xc:1012765,xc_1012765,1,0.0,0.73,biodenoising,,,,,
norsho,xc:1020442,xc_1020442,30,0.0,0.21,biodenoising,,,,,
norsho,xc:1020442,xc_1020442,36,0.0,0.44,biodenoising,,,,,
norsho,xc:1020442,xc_1020442,47,0.0,1.94,biodenoising,,,,,
norsho,xc:1020442,xc_1020442,69,0.0,1.35,biodenoising,,,,,
norsho,xc:1020442,xc_1020442,86,0.0,1.84,biodenoising,,,,,
norsho,xc:190730,xc_190730,1,0.0,0.4,biodenoising,,,,,
norsho,xc:190730,xc_190730,2,0.0,0.07,biodenoising,,,,,
norsho,xc:190730,xc_190730,3,0.0,0.06,biodenoising,,,,,
norsho,xc:190730,xc_190730,6,0.0,0.1,biodenoising,,,,,
norsho,xc:190730,xc_190730,7,0.0,0.21,biodenoising,,,,,
norsho,xc:448754,xc_448754,6,0.0,0.1,biodenoising,,,,,
norsho,xc:448754,xc_448754,14,0.0,0.1,biodenoising,,,,,
norsho,xc:448754,xc_448754,20,0.0,0.1,biodenoising,,,,,
norsho,xc:448754,xc_448754,32,0.0,0.09,biodenoising,,,,,
norsho,xc:448754,xc_448754,34,0.0,0.11,biodenoising,,,,,
norsho,xc:501879,xc_501879,9,0.0,0.23,biodenoising,,,,,
norsho,xc:501879,xc_501879,28,0.0,0.21,biodenoising,,,,,
norsho,xc:501879,xc_501879,29,0.0,0.26,biodenoising,,,,,
norsho,xc:501879,xc_501879,72,0.0,0.2,biodenoising,,,,,
