species_code,recording_id,safe_id,bout_idx,note_idx,note_onset,note_offset,cluster_id,cluster_prob,quality_score
ortdov,xc:286093,xc_286093,6,0,22.75,23.5,2,0.8653,0.5846
ortdov,xc:787976,xc_787976,6,0,22.32,28.4,1,0.9413,0.563
ortdov,xc:787976,xc_787976,1,1,7.45,8.94,1,1.0,0.5565
ortdov,xc:751150,xc_751150,34,2,48.66,48.85,6,0.8817,0.5468
ortdov,xc:1015969,xc_1015969,1,12,8.13,8.51,4,1.0,0.5441
ortdov,xc:751150,xc_751150,33,0,46.51,46.74,6,0.9797,0.5405
ortdov,xc:751150,xc_751150,33,1,46.9,47.21,6,1.0,0.5366
ortdov,xc:657028,xc_657028,1,8,7.4,8.16,5,1.0,0.5325
ortdov,xc:1015969,xc_1015969,1,6,4.37,4.75,4,1.0,0.4922
ortdov,xc:589138,xc_589138,3,0,9.1,9.4,5,0.972,0.4843
ortdov,xc:1015969,xc_1015969,1,1,2.0,2.35,4,1.0,0.4752
ortdov,xc:657028,xc_657028,1,6,6.27,6.65,5,1.0,0.474
ortdov,xc:428975,xc_428975,1,2,2.16,3.44,3,0.9905,0.4728
ortdov,xc:428975,xc_428975,4,4,17.16,17.42,3,1.0,0.4684
ortdov,xc:428975,xc_428975,8,1,22.44,22.83,3,1.0,0.4473
ortdov,xc:1015969,xc_1015969,1,2,2.46,2.82,4,1.0,0.447
ortdov,xc:589138,xc_589138,4,0,10.27,11.19,5,1.0,0.4411
ortdov,xc:657028,xc_657028,1,3,3.08,4.49,5,1.0,0.4398
ortdov,xc:428975,xc_428975,9,0,24.78,24.95,3,1.0,0.4214
osprey,xc:272312,xc_272312,22,6,50.28,51.4,1,1.0,0.7857
osprey,xc:272312,xc_272312,22,7,51.46,54.14,1,0.9568,0.7477
osprey,xc:166110,xc_166110,21,0,140.48,148.48,5,1.0,0.7333
osprey,xc:272312,xc_272312,16,0,35.21,36.77,1,1.0,0.7234
osprey,xc:166110,xc_166110,25,0,159.72,164.29,5,1.0,0.7216
osprey,xc:664256,xc_664256,2,2,3.3,3.79,8,0.712,0.7215
osprey,xc:664256,xc_664256,27,3,40.68,41.6,8,0.7005,0.721
osprey,xc:272312,xc_272312,13,0,28.27,28.54,1,0.922,0.7125
osprey,xc:166110,xc_166110,37,3,208.85,209.3,4,1.0,0.7077
osprey,xc:664256,xc_664256,3,0,4.2,4.67,8,0.851,0.7035
osprey,xc:664256,xc_664256,2,0,2.46,2.98,8,0.7562,0.7007
osprey,xc:664256,xc_664256,27,0,39.08,39.56,8,1.0,0.6986
osprey,xc:272312,xc_272312,4,7,16.69,17.66,1,1.0,0.6919
osprey,xc:166110,xc_166110,31,0,181.29,181.88,4,0.9021,0.6907
osprey,xc:900336,xc_900336,21,3,57.95,58.08,0,0.8837,0.6866
osprey,xc:900336,xc_900336,14,5,28.89,29.0,0,0.7421,0.6791
osprey,xc:166110,xc_166110,36,1,203.2,203.6,4,0.8789,0.6785
osprey,xc:333145,xc_333145,16,0,40.52,40.87,3,0.8717,0.6672
osprey,xc:333145,xc_333145,6,3,16.78,17.15,3,1.0,0.6468
osprey,xc:333145,xc_333145,7,0,17.62,17.99,3,0.8192,0.6457
osprey,xc:174764,xc_174764,6,2,22.2,22.61,7,0.8691,0.6442
osprey,xc:333145,xc_333145,16,4,43.12,43.48,3,1.0,0.6424
osprey,xc:900336,xc_900336,14,6,29.13,29.27,0,1.0,0.6368
osprey,xc:900336,xc_900336,21,2,57.75,57.87,0,1.0,0.6365
osprey,xc:118482,xc_118482,16,1,25.83,26.34,7,0.8306,0.6358
osprey,xc:333145,xc_333145,15,7,39.75,40.1,3,1.0,0.6322
osprey,xc:900336,xc_900336,19,1,42.02,42.13,0,0.7542,0.6282
osprey,xc:174764,xc_174764,4,0,11.0,11.36,7,1.0,0.6269
osprey,xc:174764,xc_174764,2,0,3.26,4.47,7,0.909,0.6097
osprey,xc:588910,xc_588910,16,0,40.36,40.58,2,0.9456,0.6015
osprey,xc:174764,xc_174764,1,3,2.45,3.03,7,0.8921,0.5977
osprey,xc:174764,xc_174764,8,2,27.9,28.36,7,0.8563,0.5964
osprey,xc:588910,xc_588910,19,7,52.05,52.27,2,0.7713,0.5945
osprey,xc:588910,xc_588910,19,1,48.28,48.46,2,0.7051,0.5934
osprey,xc:588905,xc_588905,2,1,10.42,10.66,2,0.6894,0.5912
osprey,xc:588905,xc_588905,3,1,11.28,11.88,2,0.6894,0.5596
osprey,xc:588905,xc_588905,1,8,9.14,9.37,2,0.6691,0.5571
osprey,xc:588910,xc_588910,15,0,39.53,39.8,2,0.998,0.5555
osprey,xc:588910,xc_588910,8,0,27.56,27.79,2,0.9154,0.5542
osprey,xc:588905,xc_588905,0,0,0.07,1.77,2,0.7175,0.5531
osprey,xc:511013,xc_511013,6,5,17.43,17.58,6,1.0,0.4888
osprey,xc:511013,xc_511013,9,1,22.34,22.45,6,1.0,0.4884
osprey,xc:511013,xc_511013,0,3,1.31,1.48,6,1.0,0.4727
palthr1,xc:637017,xc_637017,0,0,0.06,0.51,7,1.0,0.7689
palthr1,xc:878403,xc_878403,11,0,40.49,45.78,8,0.9226,0.7658
palthr1,xc:988532,xc_988532,1,7,7.67,8.42,2,0.9947,0.7518
palthr1,xc:988531,xc_988531,3,2,11.6,16.18,2,0.7351,0.7475
palthr1,xc:841464,xc_841464,6,0,16.07,20.77,0,1.0,0.7449
palthr1,xc:878403,xc_878403,4,2,8.73,13.55,8,1.0,0.7356
palthr1,xc:652386,xc_652386,25,0,47.85,47.97,6,1.0,0.7332
palthr1,xc:707803,xc_707803,11,4,37.52,40.72,8,0.8853,0.7324
palthr1,xc:878403,xc_878403,9,0,33.59,36.16,8,1.0,0.7303
palthr1,xc:841464,xc_841464,0,0,0.02,1.89,0,0.9506,0.727
palthr1,xc:878403,xc_878403,7,2,20.0,24.21,8,1.0,0.7172
palthr1,xc:878403,xc_878403,10,1,37.53,40.42,8,1.0,0.716
palthr1,xc:988532,xc_988532,1,2,1.83,2.99,2,0.9466,0.7121
palthr1,xc:841464,xc_841464,21,2,82.26,85.48,0,1.0,0.7042
palthr1,xc:988532,xc_988532,1,3,3.1,4.12,2,1.0,0.7006
palthr1,xc:841464,xc_841464,9,0,33.93,41.68,0,1.0,0.7005
palthr1,xc:652386,xc_652386,18,0,36.36,36.67,6,0.8756,0.6925
palthr1,xc:841464,xc_841464,21,0,79.58,82.07,0,0.9668,0.6846
palthr1,xc:843240,xc_843240,3,0,12.13,14.05,2,0.6941,0.6813
palthr1,xc:988532,xc_988532,1,6,6.5,7.43,2,0.9584,0.6704
palthr1,xc:988532,xc_988532,3,6,21.3,22.22,2,1.0,0.6624
palthr1,xc:637017,xc_637017,17,2,39.76,40.22,7,0.9895,0.6591
palthr1,xc:652386,xc_652386,24,0,46.22,46.37,6,1.0,0.6562
palthr1,xc:988531,xc_988531,5,0,20.3,22.22,2,0.7847,0.6533
palthr1,xc:843240,xc_843240,0,0,0.02,1.9,2,0.6941,0.6521
palthr1,xc:652386,xc_652386,27,0,49.67,49.77,6,1.0,0.6516
palthr1,xc:843240,xc_843240,4,0,20.38,21.88,2,0.6941,0.6482
palthr1,xc:652386,xc_652386,28,0,50.68,50.84,6,0.904,0.6468
palthr1,xc:988531,xc_988531,1,0,0.92,2.21,2,0.6927,0.6393
palthr1,xc:707803,xc_707803,13,0,43.69,43.81,5,0.9371,0.6374
palthr1,xc:988531,xc_988531,1,3,5.31,5.96,2,0.7847,0.6322
palthr1,xc:893999,xc_893999,4,3,10.64,12.7,7,0.9677,0.6268
palthr1,xc:707803,xc_707803,11,1,36.53,36.65,5,1.0,0.6233
palthr1,xc:707803,xc_707803,8,0,33.29,33.46,5,1.0,0.6146
palthr1,xc:988531,xc_988531,6,1,25.57,27.13,2,0.7847,0.5999
palthr1,xc:707803,xc_707803,38,2,111.38,111.49,5,1.0,0.5976
palthr1,xc:843240,xc_843240,3,1,14.16,15.82,2,0.6941,0.5974
palthr1,xc:637017,xc_637017,15,13,35.89,37.11,7,1.0,0.5815
palthr1,xc:637017,xc_637017,20,0,43.82,45.62,7,1.0,0.5775
palthr1,xc:637017,xc_637017,15,7,33.2,33.48,7,1.0,0.5542
palthr1,xc:758275,xc_758275,5,0,14.34,14.59,1,1.0,0.5497
palthr1,xc:758851,xc_758851,5,0,16.75,16.96,1,1.0,0.5371
palthr1,xc:758851,xc_758851,3,0,9.91,10.1,1,1.0,0.52
palthr1,xc:759486,xc_759486,6,0,13.86,13.97,1,1.0,0.5015
palthr1,xc:758851,xc_758851,2,0,7.31,7.52,1,1.0,0.5001
palthr1,xc:758275,xc_758275,3,1,8.8,8.95,1,1.0,0.498
pygwoo1,xc:285870,xc_285870,18,6,87.07,87.39,1,1.0,0.837
pygwoo1,xc:804650,xc_804650,20,5,33.27,33.51,0,1.0,0.8305
pygwoo1,xc:285870,xc_285870,20,0,94.04,94.71,2,1.0,0.8277
pygwoo1,xc:804650,xc_804650,20,1,31.05,31.29,0,1.0,0.8182
pygwoo1,xc:804650,xc_804650,23,2,46.53,47.4,0,0.7135,0.8133
pygwoo1,xc:285870,xc_285870,15,2,64.47,67.69,2,1.0,0.8109
pygwoo1,xc:285870,xc_285870,17,5,76.91,81.3,2,1.0,0.81
pygwoo1,xc:285870,xc_285870,34,0,142.22,142.54,1,1.0,0.8064
pygwoo1,xc:804650,xc_804650,21,2,35.36,36.16,0,0.7135,0.8025
pygwoo1,xc:804650,xc_804650,22,0,38.54,39.9,0,0.7135,0.7918
pygwoo1,xc:267412,xc_267412,16,4,29.27,29.37,3,0.7839,0.6752
pygwoo1,xc:267415,xc_267415,14,0,32.13,32.22,3,0.9325,0.6658
pygwoo1,xc:267394,xc_267394,37,0,98.05,98.51,4,1.0,0.6488
pygwoo1,xc:267394,xc_267394,92,0,199.62,200.0,4,1.0,0.6472
pygwoo1,xc:267415,xc_267415,11,0,29.23,29.32,3,0.9392,0.6461
pygwoo1,xc:267394,xc_267394,73,0,173.04,173.49,4,1.0,0.6432
pygwoo1,xc:267394,xc_267394,45,0,115.34,115.84,4,0.8007,0.6398
pygwoo1,xc:267394,xc_267394,54,1,136.69,137.08,4,0.7974,0.6394
pygwoo1,xc:267415,xc_267415,0,2,0.48,0.6,3,0.9497,0.6391
pygwoo1,xc:267415,xc_267415,7,3,13.51,13.59,3,0.9018,0.6323
pygwoo1,xc:267415,xc_267415,3,3,8.25,8.34,3,1.0,0.6322
pygwoo1,xc:841033,xc_841033,9,0,19.0,19.39,3,0.9555,0.6069
pygwoo1,xc:841033,xc_841033,4,0,11.13,11.51,3,0.9555,0.5961
pygwoo1,xc:841033,xc_841033,1,0,3.13,3.48,3,0.9555,0.5919
pygwoo1,xc:841033,xc_841033,2,0,4.77,5.12,3,0.9555,0.5884
pygwoo1,xc:841033,xc_841033,5,0,12.43,12.79,3,0.9555,0.5828
pygwoo1,xc:797723,xc_797723,5,1,11.19,11.33,3,0.7645,0.58
rocpig,xc:380349,xc_380349,2,2,10.27,10.82,5,0.9236,0.8193
rocpig,xc:380349,xc_380349,2,3,11.03,11.91,5,1.0,0.7951
rocpig,xc:488175,xc_488175,4,0,15.75,17.26,5,0.9806,0.7867
rocpig,xc:486873,xc_486873,12,2,27.11,27.57,5,0.9975,0.7845
rocpig,xc:621266,xc_621266,8,1,35.17,37.18,2,1.0,0.7747
rocpig,xc:269761,xc_269761,6,6,28.04,28.61,5,1.0,0.759
rocpig,xc:488175,xc_488175,1,1,4.56,5.87,5,0.9806,0.757
rocpig,xc:488175,xc_488175,0,0,0.36,2.05,5,0.9806,0.7565
rocpig,xc:645563,xc_645563,59,3,228.08,228.46,5,0.9576,0.7543
rocpig,xc:621266,xc_621266,1,0,5.93,12.93,2,1.0,0.7497
rocpig,xc:488175,xc_488175,6,0,24.78,26.95,5,0.9806,0.7493
rocpig,xc:621266,xc_621266,0,0,0.02,5.86,2,1.0,0.7452
rocpig,xc:621266,xc_621266,5,1,20.11,21.36,2,1.0,0.7411
rocpig,xc:488175,xc_488175,4,1,17.35,19.0,5,0.9436,0.7392
rocpig,xc:621266,xc_621266,8,2,37.28,39.25,2,1.0,0.7303
rocpig,xc:1023563,xc_1023563,7,1,18.43,18.84,3,1.0,0.7231
rocpig,xc:121680,xc_121680,4,0,10.74,11.73,5,0.9536,0.7222
rocpig,xc:645563,xc_645563,57,6,215.93,217.49,1,1.0,0.7201
rocpig,xc:349161,xc_349161,8,1,26.09,27.31,5,0.9786,0.7158
rocpig,xc:645563,xc_645563,61,6,237.07,239.86,1,0.9975,0.7085
rocpig,xc:269761,xc_269761,7,0,29.89,30.5,5,0.9313,0.7078
rocpig,xc:380349,xc_380349,0,1,0.73,1.64,5,0.9441,0.7034
rocpig,xc:645563,xc_645563,54,4,198.93,201.02,1,1.0,0.6966
rocpig,xc:645563,xc_645563,58,5,221.46,223.41,1,1.0,0.6965
rocpig,xc:1023563,xc_1023563,5,3,14.63,15.04,3,1.0,0.687
rocpig,xc:1023563,xc_1023563,10,1,22.96,23.58,3,1.0,0.6858
rocpig,xc:1023563,xc_1023563,14,1,29.57,30.16,3,1.0,0.6828
rocpig,xc:349161,xc_349161,2,4,11.6,12.66,5,1.0,0.6791
rocpig,xc:349161,xc_349161,3,3,14.0,14.89,5,0.9737,0.6777
rocpig,xc:121680,xc_121680,8,4,17.57,18.28,5,0.9897,0.66
rocpig,xc:1023563,xc_1023563,13,1,28.0,28.83,3,1.0,0.6552
rocpig,xc:121680,xc_121680,3,3,9.1,10.08,5,0.9528,0.6511
rocpig,xc:706902,xc_706902,19,4,75.0,75.63,4,0.9885,0.6503
rocpig,xc:121680,xc_121680,2,1,3.21,3.9,5,1.0,0.6402
rocpig,xc:706902,xc_706902,19,2,74.16,74.83,4,0.9622,0.5832
rocpig,xc:706902,xc_706902,20,3,79.03,79.65,4,1.0,0.5773
rocpig,xc:706902,xc_706902,3,1,9.43,10.23,4,0.9885,0.5724
rocpig,xc:706902,xc_706902,10,7,37.25,37.87,4,1.0,0.5392
rocpig,xc:796913,xc_796913,20,3,59.28,59.81,0,1.0,0.5185
rocpig,xc:796913,xc_796913,1,0,3.23,3.39,0,1.0,0.5162
rocpig,xc:796913,xc_796913,17,1,48.19,48.5,0,1.0,0.5076
rocpig,xc:796913,xc_796913,0,5,1.48,1.74,0,1.0,0.4877
rocpig,xc:796913,xc_796913,20,0,57.93,58.28,0,0.9836,0.4734
skylar,xc:627311,xc_627311,14,0,50.0,58.0,2,0.8994,0.8168
skylar,xc:718610,xc_718610,8,0,35.81,40.39,2,0.941,0.7968
skylar,xc:718610,xc_718610,5,0,26.09,31.9,2,0.8867,0.785
skylar,xc:718610,xc_718610,1,0,0.5,8.5,2,1.0,0.7607
skylar,xc:975229,xc_975229,19,0,85.71,92.68,0,0.991,0.7595
skylar,xc:718610,xc_718610,9,1,41.4,46.06,2,0.9217,0.7591
skylar,xc:975229,xc_975229,18,0,78.41,84.0,0,0.991,0.7345
skylar,xc:718610,xc_718610,11,0,46.91,49.27,2,1.0,0.7341
skylar,xc:975229,xc_975229,0,0,0.02,2.75,0,0.9842,0.7169
skylar,xc:975229,xc_975229,27,0,117.93,120.64,0,1.0,0.7065
skylar,xc:933082,xc_933082,9,0,33.71,34.0,4,0.7667,0.6893
skylar,xc:138228,xc_138228,3,1,14.21,14.68,3,0.9962,0.6833
skylar,xc:917689,xc_917689,13,0,83.03,91.03,1,1.0,0.6818
skylar,xc:180733,xc_180733,1,0,3.47,8.9,1,1.0,0.678
skylar,xc:975229,xc_975229,11,0,55.54,56.79,0,0.9936,0.6683
skylar,xc:138228,xc_138228,0,11,4.94,5.43,3,1.0,0.6402
skylar,xc:138228,xc_138228,2,3,11.17,11.49,3,1.0,0.6386
skylar,xc:138228,xc_138228,0,0,0.02,0.5,3,1.0,0.6383
skylar,xc:737688,xc_737688,0,2,1.35,5.67,1,1.0,0.635
skylar,xc:933082,xc_933082,10,0,34.07,34.83,4,0.875,0.6199
skylar,xc:933082,xc_933082,7,0,22.93,27.94,4,0.8785,0.6157
skylar,xc:180733,xc_180733,9,1,30.81,32.9,1,0.9749,0.6126
skylar,xc:138228,xc_138228,3,11,20.37,20.84,3,1.0,0.6079
skylar,xc:917689,xc_917689,1,0,8.02,16.02,1,1.0,0.5789
skylar,xc:917689,xc_917689,7,0,48.48,56.48,1,1.0,0.5773
skylar,xc:395043,xc_395043,28,0,112.16,112.59,5,1.0,0.574
skylar,xc:917689,xc_917689,4,0,24.48,32.48,1,1.0,0.5656
skylar,xc:933082,xc_933082,6,0,21.1,22.86,4,0.7874,0.5645
skylar,xc:933082,xc_933082,11,4,38.34,39.23,4,1.0,0.5642
skylar,xc:917689,xc_917689,8,0,56.48,64.48,1,1.0,0.5604
skylar,xc:395043,xc_395043,54,0,196.45,202.99,5,0.9882,0.5493
skylar,xc:439200,xc_439200,9,1,42.36,44.0,6,1.0,0.542
skylar,xc:395043,xc_395043,25,9,106.26,108.51,6,1.0,0.5306
skylar,xc:395043,xc_395043,4,0,29.12,34.36,5,1.0,0.5184
skylar,xc:395043,xc_395043,21,0,90.99,91.96,5,1.0,0.5176
skylar,xc:439200,xc_439200,9,2,44.13,46.43,6,1.0,0.5176
skylar,xc:439200,xc_439200,7,2,39.48,40.21,6,1.0,0.5166
skylar,xc:439200,xc_439200,2,4,12.83,14.19,6,0.9697,0.5111
skylar,xc:439200,xc_439200,4,0,23.26,23.75,6,1.0,0.4968
spbduc,xc:841268,xc_841268,33,14,56.63,56.78,2,0.9463,0.7806
spbduc,xc:414280,xc_414280,2,2,4.43,4.93,4,0.9242,0.7637
spbduc,xc:414280,xc_414280,2,3,4.98,6.57,4,0.9614,0.7534
spbduc,xc:841268,xc_841268,28,3,42.52,42.69,2,0.8759,0.7528
spbduc,xc:414280,xc_414280,5,2,22.77,24.56,4,0.9875,0.7484
spbduc,xc:841268,xc_841268,28,6,43.22,43.42,2,0.9918,0.7446
spbduc,xc:841268,xc_841268,28,4,42.77,42.91,2,0.917,0.7379
spbduc,xc:414280,xc_414280,4,1,15.41,16.0,4,0.9619,0.7311
spbduc,xc:414280,xc_414280,3,3,8.66,9.04,4,0.9214,0.7299
spbduc,xc:841268,xc_841268,11,3,17.85,18.03,2,1.0,0.7274
spbduc,xc:414277,xc_414277,14,2,42.72,43.0,3,0.6852,0.7192
spbduc,xc:854546,xc_854546,2,6,13.36,13.82,0,1.0,0.6427
spbduc,xc:266815,xc_266815,1,9,11.3,11.64,3,0.7133,0.6221
spbduc,xc:920581,xc_920581,11,1,14.3,14.37,1,1.0,0.6042
spbduc,xc:992583,xc_992583,69,9,101.76,103.01,3,0.7926,0.5973
spbduc,xc:266815,xc_266815,3,0,12.75,13.04,3,0.7452,0.5947
spbduc,xc:992583,xc_992583,43,0,64.66,64.95,3,0.8118,0.5796
spbduc,xc:992583,xc_992583,69,11,103.41,103.65,3,1.0,0.5788
spbduc,xc:854546,xc_854546,1,8,9.08,10.0,0,0.7866,0.5757
spbduc,xc:266815,xc_266815,0,6,3.37,3.62,3,0.7452,0.5719
spbduc,xc:992583,xc_992583,27,0,50.63,51.04,3,0.9842,0.5686
spbduc,xc:920581,xc_920581,18,4,23.31,23.37,1,1.0,0.5637
spbduc,xc:920581,xc_920581,12,1,15.17,15.25,1,1.0,0.5591
spbduc,xc:992583,xc_992583,67,5,94.79,94.91,3,0.6927,0.5584
spbduc,xc:920581,xc_920581,16,0,18.42,18.49,1,0.9698,0.5555
spbduc,xc:854546,xc_854546,10,1,23.28,23.42,0,0.7657,0.5546
spbduc,xc:920581,xc_920581,17,1,19.23,19.29,1,1.0,0.5522
spbduc,xc:854546,xc_854546,2,3,12.51,12.83,0,0.9187,0.5489
spbduc,xc:266815,xc_266815,3,1,13.42,13.73,3,0.7452,0.5485
spbduc,xc:854546,xc_854546,28,8,54.13,54.72,0,0.8567,0.5431
spbduc,xc:266815,xc_266815,4,0,14.13,14.44,3,0.7452,0.5253
spbduc,xc:266813,xc_266813,8,0,17.64,17.82,3,0.6867,0.4881
tufduc,xc:488112,xc_488112,1092,1,1886.23,1888.64,1,0.5633,0.9044
tufduc,xc:488112,xc_488112,705,0,1288.24,1289.14,1,0.623,0.8997
tufduc,xc:488112,xc_488112,364,0,707.55,708.18,1,0.7826,0.8971
tufduc,xc:488112,xc_488112,320,0,609.21,615.13,1,0.7102,0.8963
tufduc,xc:488112,xc_488112,1094,3,1895.41,1900.64,1,0.6478,0.8918
tufduc,xc:632557,xc_632557,0,1,0.46,1.46,0,0.961,0.6925
tufduc,xc:487847,xc_487847,37,9,130.49,131.16,0,0.9396,0.6111
tufduc,xc:632557,xc_632557,10,10,32.34,33.23,0,0.9704,0.5999
vartit1,xc:882175,xc_882175,11,2,20.05,22.51,5,1.0,0.86
vartit1,xc:414992,xc_414992,6,1,21.87,22.29,2,0.9157,0.8565
vartit1,xc:414992,xc_414992,20,5,67.4,69.61,2,0.9387,0.8563
vartit1,xc:882175,xc_882175,1,2,3.96,5.7,5,1.0,0.8512
vartit1,xc:414992,xc_414992,5,0,19.71,20.45,2,0.9495,0.8491
vartit1,xc:414992,xc_414992,10,1,32.25,34.59,2,1.0,0.8488
vartit1,xc:882175,xc_882175,16,2,34.94,36.55,5,1.0,0.8481
vartit1,xc:641399,xc_641399,3,1,13.22,13.71,1,0.9243,0.8398
vartit1,xc:641399,xc_641399,4,0,13.92,14.44,1,1.0,0.8292
vartit1,xc:641399,xc_641399,5,4,18.84,21.51,0,0.9035,0.8218
vartit1,xc:641399,xc_641399,3,0,11.1,13.11,0,0.8709,0.8125
vartit1,xc:871190,xc_871190,0,0,3.14,5.54,4,1.0,0.8113
vartit1,xc:871190,xc_871190,26,0,76.5,78.93,4,1.0,0.8073
vartit1,xc:641399,xc_641399,5,1,16.03,17.33,0,1.0,0.8064
vartit1,xc:871190,xc_871190,4,0,12.55,14.93,4,1.0,0.7531
vartit1,xc:998735,xc_998735,19,0,53.05,53.11,3,0.5277,0.7453
vartit1,xc:332820,xc_332820,8,0,16.93,18.64,6,1.0,0.7353
vartit1,xc:998735,xc_998735,7,0,25.5,25.63,3,0.5277,0.7293
vartit1,xc:332820,xc_332820,6,0,10.02,14.64,6,1.0,0.7259
vartit1,xc:332820,xc_332820,9,0,21.52,27.66,6,1.0,0.7069
vartit1,xc:202775,xc_202775,1,0,2.38,4.12,6,1.0,0.6867
vartit1,xc:202775,xc_202775,0,0,0.02,0.65,6,0.8298,0.6777
vartit1,xc:841029,xc_841029,0,0,0.77,3.07,6,0.9932,0.6759
vartit1,xc:202775,xc_202775,10,1,17.88,19.69,6,0.9978,0.6754
vartit1,xc:998735,xc_998735,12,0,38.36,38.43,3,0.5277,0.6622
vartit1,xc:843770,xc_843770,7,0,17.76,18.46,3,0.5966,0.6593
vartit1,xc:843770,xc_843770,13,0,28.25,29.0,3,0.7163,0.6514
vartit1,xc:998735,xc_998735,2,0,7.05,7.15,3,0.5277,0.6502
vartit1,xc:414992,xc_414992,8,6,30.75,31.12,3,0.5869,0.6426
vartit1,xc:998735,xc_998735,2,1,7.43,7.52,3,0.5277,0.6355
vartit1,xc:882175,xc_882175,52,1,101.04,101.31,7,0.7629,0.6321
vartit1,xc:194395,xc_194395,8,0,21.23,21.34,3,0.5013,0.6285
vartit1,xc:890241,xc_890241,3,0,11.23,11.36,3,0.4961,0.626
vartit1,xc:843770,xc_843770,4,0,6.15,6.38,3,0.6255,0.6081
vartit1,xc:882175,xc_882175,31,2,56.71,56.82,7,0.8913,0.5927
vartit1,xc:843770,xc_843770,0,0,0.28,0.35,3,0.5817,0.5834
vartit1,xc:843770,xc_843770,4,2,7.78,8.0,3,0.752,0.5816
vartit1,xc:856671,xc_856671,0,2,0.74,0.85,3,0.4939,0.5794
vartit1,xc:175791,xc_175791,10,1,46.9,48.14,3,0.5264,0.5716
vartit1,xc:194395,xc_194395,2,0,6.72,7.21,3,0.5379,0.5663
vartit1,xc:856671,xc_856671,30,8,51.38,51.7,3,0.7686,0.5612
vartit1,xc:790852,xc_790852,0,3,0.83,1.26,3,0.6544,0.561
vartit1,xc:194395,xc_194395,3,1,10.73,10.86,3,0.5379,0.5592
vartit1,xc:790852,xc_790852,3,0,6.09,6.48,3,0.6608,0.5436
vartit1,xc:856671,xc_856671,27,1,42.91,43.14,3,0.6673,0.5428
vartit1,xc:856671,xc_856671,30,2,48.74,49.2,3,0.7655,0.5389
vartit1,xc:790852,xc_790852,4,0,11.44,11.6,3,0.6608,0.538
warwhe1,xc:806913,xc_806913,46,0,165.39,168.45,7,0.8423,0.8178
warwhe1,xc:806913,xc_806913,24,5,90.17,92.37,7,0.6675,0.8178
warwhe1,xc:806913,xc_806913,76,5,263.93,267.44,7,0.7923,0.814
warwhe1,xc:806913,xc_806913,50,0,181.72,185.54,7,0.8145,0.8097
warwhe1,xc:806913,xc_806913,95,4,332.68,335.68,7,0.9565,0.807
warwhe1,xc:287972,xc_287972,17,3,58.91,60.66,0,1.0,0.7759
warwhe1,xc:287972,xc_287972,21,7,80.8,81.89,0,1.0,0.7641
warwhe1,xc:287972,xc_287972,17,2,58.43,58.8,0,0.8405,0.764
warwhe1,xc:911176,xc_911176,24,2,92.99,96.16,5,0.967,0.7531
warwhe1,xc:911176,xc_911176,55,0,204.86,208.16,5,0.8284,0.7455
warwhe1,xc:911176,xc_911176,100,1,385.7,386.56,5,0.6419,0.7419
warwhe1,xc:287972,xc_287972,1,7,4.83,5.39,0,1.0,0.7374
warwhe1,xc:911176,xc_911176,57,3,214.65,218.36,5,1.0,0.7343
warwhe1,xc:287972,xc_287972,10,1,32.09,33.64,0,1.0,0.7332
warwhe1,xc:617434,xc_617434,47,3,162.65,162.84,3,0.5725,0.7249
warwhe1,xc:911176,xc_911176,63,0,233.62,235.96,5,0.6996,0.7176
warwhe1,xc:617434,xc_617434,26,2,88.62,88.81,3,0.5665,0.7052
warwhe1,xc:617434,xc_617434,1,4,8.34,8.53,3,0.759,0.7043
warwhe1,xc:617434,xc_617434,3,0,16.38,17.67,3,0.9053,0.6992
warwhe1,xc:617434,xc_617434,40,1,131.6,132.59,3,0.8758,0.6964
warwhe1,xc:155881,xc_155881,6,7,19.69,21.35,2,0.9534,0.6206
warwhe1,xc:155881,xc_155881,10,5,37.65,37.83,2,1.0,0.6133
warwhe1,xc:155881,xc_155881,11,4,43.38,43.55,2,1.0,0.5964
warwhe1,xc:155881,xc_155881,2,4,9.77,12.63,2,1.0,0.583
warwhe1,xc:155881,xc_155881,3,0,12.8,12.89,2,0.868,0.582
warwhe1,xc:192982,xc_192982,36,0,45.34,45.61,1,1.0,0.4675
warwhe1,xc:192982,xc_192982,33,5,39.64,40.25,1,1.0,0.4662
warwhe1,xc:192982,xc_192982,18,1,19.89,20.13,1,1.0,0.4567
warwhe1,xc:192982,xc_192982,34,6,43.22,43.58,1,1.0,0.4548
whcsta1,xc:790703,xc_790703,15,11,63.94,64.38,0,0.8454,0.8552
whcsta1,xc:790703,xc_790703,33,10,132.37,132.68,0,0.9797,0.8075
whcsta1,xc:790703,xc_790703,21,2,94.06,95.06,0,1.0,0.7987
whcsta1,xc:790703,xc_790703,16,2,65.62,66.02,0,1.0,0.7939
whcsta1,xc:790703,xc_790703,14,2,54.37,55.55,0,0.8337,0.7909
whcsta1,xc:113529,xc_113529,2,3,14.64,15.05,1,0.7317,0.6712
whcsta1,xc:809875,xc_809875,72,0,126.3,126.5,1,0.7738,0.6666
whcsta1,xc:113529,xc_113529,2,2,14.04,14.51,1,0.7361,0.6582
whcsta1,xc:809875,xc_809875,77,2,135.47,135.81,1,0.8855,0.6549
whcsta1,xc:809875,xc_809875,50,0,84.58,84.74,1,0.7801,0.6502
